BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
DraftKings,player_points,Paolo Banchero,Over,25.5,-118,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Paolo Banchero,Under,25.5,-108,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Franz Wagner,Over,23.5,-113,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Franz Wagner,Under,23.5,-113,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Desmond Bane,Over,19.5,-119,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Desmond Bane,Under,19.5,-107,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Nikola Vucevic,Over,19.5,-101,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Nikola Vucevic,Under,19.5,-127,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Josh Giddey,Over,18.5,-126,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Josh Giddey,Under,18.5,-101,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Matas Buzelis,Over,16.5,-109,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Matas Buzelis,Under,16.5,-117,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Ayo Dosunmu,Over,11.5,-101,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Ayo Dosunmu,Under,11.5,-126,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Kevin Huerter,Over,10.5,-126,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Kevin Huerter,Under,10.5,-102,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Wendell Carter Jr,Over,10.5,-118,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Wendell Carter Jr,Under,10.5,-108,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Tre Jones,Over,10.5,-106,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Tre Jones,Under,10.5,-120,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Anthony Black,Over,9.5,-107,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Anthony Black,Under,9.5,-119,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Tyus Jones,Over,9.5,-101,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Tyus Jones,Under,9.5,-127,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Tristan da Silva,Over,7.5,-121,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Tristan da Silva,Under,7.5,-105,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Isaac Okoro,Over,7.5,-114,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Isaac Okoro,Under,7.5,-112,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Jalen Smith,Over,7.5,-112,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Jalen Smith,Under,7.5,-114,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Goga Bitadze,Over,5.5,-122,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Goga Bitadze,Under,5.5,-104,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Shai Gilgeous-Alexander,Over,33.5,-123,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Shai Gilgeous-Alexander,Under,33.5,-103,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Trae Young,Over,24.5,-107,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Trae Young,Under,24.5,-119,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Chet Holmgren,Over,18.5,-101,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Chet Holmgren,Under,18.5,-127,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Onyeka Okongwu,Over,16.5,-115,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Onyeka Okongwu,Under,16.5,-111,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Nickeil Alexander-Walker,Over,15.5,-110,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Nickeil Alexander-Walker,Under,15.5,-116,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Aaron Wiggins,Over,13.5,-119,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Aaron Wiggins,Under,13.5,-107,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Dyson Daniels,Over,13.5,-104,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Dyson Daniels,Under,13.5,-123,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Ajay Mitchell,Over,12.5,-111,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Ajay Mitchell,Under,12.5,-114,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Mouhamed Gueye,Over,11.5,-120,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Mouhamed Gueye,Under,11.5,-106,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Luguentz Dort,Over,11.5,103,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Luguentz Dort,Under,11.5,-131,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Cason Wallace,Over,9.5,-129,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Cason Wallace,Under,9.5,101,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Isaiah Hartenstein,Over,9.5,-127,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Isaiah Hartenstein,Under,9.5,-101,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Luke Kennard,Over,8.5,-116,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Luke Kennard,Under,8.5,-110,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Jaylin Williams,Over,4.5,-125,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Jaylin Williams,Under,4.5,-102,2025-10-25,2025-10-25T22:51:53Z
DraftKings,player_points,Tyrese Maxey,Over,27.5,-112,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,Tyrese Maxey,Under,27.5,-114,2025-10-25,2025-10-25T22:52:16Z
DraftKings,player_points,LaMelo Ball,Over,22.5,-111,2025-10-25,2025-10-25T22:52:16Z
