BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
Underdog,player_points,Donovan Mitchell,Over,28.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Donovan Mitchell,Under,28.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Evan Mobley,Over,19.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Evan Mobley,Under,19.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Kentavious Caldwell-Pope,Over,8.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Kentavious Caldwell-Pope,Under,8.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Lonzo Ball,Over,6.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Lonzo Ball,Under,6.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Jaren Jackson Jr,Over,17.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Jaren Jackson Jr,Under,17.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Vincent Williams Jr,Over,8.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Vincent Williams Jr,Under,8.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Santi Aldama,Over,12.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Santi Aldama,Under,12.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Dean Wade,Over,5.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Dean Wade,Under,5.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Jaylen Wells,Over,10.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Jaylen Wells,Under,10.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Cam Spencer,Over,6.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Cam Spencer,Under,6.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Cedric Coward,Over,12.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Cedric Coward,Under,12.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Sam Merrill,Over,11.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Sam Merrill,Under,11.5,-137,2025-11-15,2025-11-15T21:25:00Z
Underdog,player_points,Shai Gilgeous-Alexander,Over,30.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Shai Gilgeous-Alexander,Under,30.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Chet Holmgren,Over,16.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Chet Holmgren,Under,16.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Miles Bridges,Over,19.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Miles Bridges,Under,19.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Alex Caruso,Over,6.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Alex Caruso,Under,6.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Luguentz Dort,Over,8.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Luguentz Dort,Under,8.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Cason Wallace,Over,8.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Cason Wallace,Under,8.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Isaiah Hartenstein,Over,10.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Isaiah Hartenstein,Under,10.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Pat Connaughton,Over,4.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Pat Connaughton,Under,4.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Isaiah Joe,Over,12.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Isaiah Joe,Under,12.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Ajay Mitchell,Over,14.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Ajay Mitchell,Under,14.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Moussa Diabate,Over,8.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Moussa Diabate,Under,8.5,-137,2025-11-16,2025-11-15T21:25:05Z
Underdog,player_points,Scottie Barnes,Over,18.5,-137,2025-11-16,2025-11-15T21:24:54Z
Underdog,player_points,Scottie Barnes,Under,18.5,-137,2025-11-16,2025-11-15T21:24:54Z
Underdog,player_points,Pascal Siakam,Over,24.5,-137,2025-11-16,2025-11-15T21:24:54Z
Underdog,player_points,Pascal Siakam,Under,24.5,-137,2025-11-16,2025-11-15T21:24:54Z
Underdog,player_points,Brandon Ingram,Over,20.5,-137,2025-11-16,2025-11-15T21:24:54Z
Underdog,player_points,Brandon Ingram,Under,20.5,-137,2025-11-16,2025-11-15T21:24:54Z
