BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
DraftKings,player_points,Shai Gilgeous-Alexander,Over,32.5,-105,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Shai Gilgeous-Alexander,Under,32.5,-121,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Zion Williamson,Over,20.5,-119,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Zion Williamson,Under,20.5,-107,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Trey Murphy III,Over,16.5,-122,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Trey Murphy III,Under,16.5,-104,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Aaron Wiggins,Over,16.5,-102,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Aaron Wiggins,Under,16.5,-126,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Ajay Mitchell,Over,15.5,-122,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Ajay Mitchell,Under,15.5,-105,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Jordan Poole,Over,15.5,-117,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Jordan Poole,Under,15.5,-109,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Jeremiah Fears,Over,11.5,-119,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Jeremiah Fears,Under,11.5,-107,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Isaiah Joe,Over,11.5,-103,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Isaiah Joe,Under,11.5,-124,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Isaiah Hartenstein,Over,11.5,-102,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Isaiah Hartenstein,Under,11.5,-125,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Cason Wallace,Over,9.5,-122,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Cason Wallace,Under,9.5,-105,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Herb Jones,Over,9.5,-116,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Herb Jones,Under,9.5,-110,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Alex Caruso,Over,8.5,-117,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Alex Caruso,Under,8.5,-109,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Saddiq Bey,Over,7.5,-129,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Saddiq Bey,Under,7.5,101,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Jaylin Williams,Over,6.5,-115,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Jaylin Williams,Under,6.5,-111,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Yves Missi,Over,6.5,101,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Yves Missi,Under,6.5,-129,2025-11-02,2025-11-02T19:12:37Z
DraftKings,player_points,Donovan Mitchell,Over,25.5,-118,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Donovan Mitchell,Under,25.5,-108,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Evan Mobley,Over,21.5,-119,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Evan Mobley,Under,21.5,-107,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Jalen Johnson,Over,19.5,-102,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Jalen Johnson,Under,19.5,-126,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,De'Andre Hunter,Over,17.5,-116,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,De'Andre Hunter,Under,17.5,-110,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Kristaps Porzingis,Over,16.5,-126,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Kristaps Porzingis,Under,16.5,-101,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Nickeil Alexander-Walker,Over,16.5,-110,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Nickeil Alexander-Walker,Under,16.5,-116,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Jarrett Allen,Over,13.5,-121,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Jarrett Allen,Under,13.5,-105,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Dyson Daniels,Over,12.5,-123,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Dyson Daniels,Under,12.5,-104,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Onyeka Okongwu,Over,12.5,-121,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Onyeka Okongwu,Under,12.5,-105,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Sam Merrill,Over,11.5,-106,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Sam Merrill,Under,11.5,-120,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Zaccharie Risacher,Over,11.5,-106,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Zaccharie Risacher,Under,11.5,-120,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Lonzo Ball,Over,8.5,-127,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Lonzo Ball,Under,8.5,100,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Luke Kennard,Over,8.5,-112,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Luke Kennard,Under,8.5,-114,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Dean Wade,Over,6.5,-116,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Dean Wade,Under,6.5,-110,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Mouhamed Gueye,Over,5.5,-112,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Mouhamed Gueye,Under,5.5,-113,2025-11-02,2025-11-02T19:13:06Z
DraftKings,player_points,Tyrese Maxey,Over,30.5,-108,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Tyrese Maxey,Under,30.5,-118,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Cam Thomas,Over,24.5,-108,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Cam Thomas,Under,24.5,-118,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Michael Porter Jr,Over,19.5,-107,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Michael Porter Jr,Under,19.5,-119,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,VJ Edgecombe,Over,19.5,-103,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,VJ Edgecombe,Under,19.5,-123,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Kelly Oubre Jr,Over,17.5,-101,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Kelly Oubre Jr,Under,17.5,-126,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Quentin Grimes,Over,16.5,-103,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Quentin Grimes,Under,16.5,-123,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Nicolas Claxton,Over,10.5,-113,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Nicolas Claxton,Under,10.5,-113,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Terance Mann,Over,10.5,-102,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Terance Mann,Under,10.5,-125,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Egor Demin,Over,8.5,104,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Egor Demin,Under,8.5,-133,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Noah Clowney,Over,8.5,105,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Noah Clowney,Under,8.5,-134,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Adem Bona,Over,7.5,-112,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Adem Bona,Under,7.5,-114,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Day'Ron Sharpe,Over,7.5,-104,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Day'Ron Sharpe,Under,7.5,-122,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Andre Drummond,Over,6.5,-109,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Andre Drummond,Under,6.5,-117,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Ben Saraf,Over,5.5,100,2025-11-02,2025-11-02T19:13:26Z
DraftKings,player_points,Ben Saraf,Under,5.5,-127,2025-11-02,2025-11-02T19:13:26Z
