BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
FanDuel,player_points,Ziaire Williams,Over,8.5,-132,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Ziaire Williams,Under,8.5,100,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Michael Porter Jr,Over,22.5,-102,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Michael Porter Jr,Under,22.5,-130,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Franz Wagner,Over,25.5,-104,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Franz Wagner,Under,25.5,-128,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Terance Mann,Over,9.5,-104,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Terance Mann,Under,9.5,-128,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Desmond Bane,Over,19.5,-118,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Desmond Bane,Under,19.5,-112,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Wendell Carter Jr,Over,13.5,-114,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Wendell Carter Jr,Under,13.5,-114,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Anthony Black,Over,11.5,-108,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Anthony Black,Under,11.5,-122,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Noah Clowney,Over,12.5,-112,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Noah Clowney,Under,12.5,-118,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Egor Demin,Over,7.5,-132,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Egor Demin,Under,7.5,100,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Nicolas Claxton,Over,13.5,-125,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Nicolas Claxton,Under,13.5,-106,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Jalen Suggs,Over,14.5,-114,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Jalen Suggs,Under,14.5,-114,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Tristan da Silva,Over,11.5,-114,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Tristan da Silva,Under,11.5,-114,2025-11-15,2025-11-14T18:47:06Z
FanDuel,player_points,Andrew Wiggins,Over,17.5,-125,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Andrew Wiggins,Under,17.5,-106,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Jaime Jaquez Jr,Over,15.5,-112,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Jaime Jaquez Jr,Under,15.5,-118,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Nikola Jovic,Over,10.5,-114,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Nikola Jovic,Under,10.5,-114,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Simone Fontecchio,Over,8.5,-106,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Simone Fontecchio,Under,8.5,-125,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Jordan Clarkson,Over,11.5,-102,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Jordan Clarkson,Under,11.5,-130,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Miles McBride,Over,12.5,-104,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Miles McBride,Under,12.5,-128,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Kel'el Ware,Over,12.5,-102,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Kel'el Ware,Under,12.5,-130,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Pelle Larsson,Over,9.5,102,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Pelle Larsson,Under,9.5,-136,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Mikal Bridges,Over,17.5,-118,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Mikal Bridges,Under,17.5,-112,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Norman Powell,Over,23.5,100,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Norman Powell,Under,23.5,-132,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Karl-Anthony Towns,Over,25.5,-110,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Karl-Anthony Towns,Under,25.5,-122,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Davion Mitchell,Over,9.5,-130,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Davion Mitchell,Under,9.5,-102,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,OG Anunoby,Over,20.5,-106,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,OG Anunoby,Under,20.5,-125,2025-11-15,2025-11-14T18:47:05Z
FanDuel,player_points,Josh Hart,Over,11.5,-112,2025-11-15,2025-11-14T18:47:05Z
