BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
Underdog,player_points,Pascal Siakam,Over,26.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Pascal Siakam,Under,26.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Kristaps Porzingis,Over,18.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Kristaps Porzingis,Under,18.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Aaron Nesmith,Over,15.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Aaron Nesmith,Under,15.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Luke Kennard,Over,8.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Luke Kennard,Under,8.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Onyeka Okongwu,Over,14.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Onyeka Okongwu,Under,14.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Jay Huff,Over,7.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Jay Huff,Under,7.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Keaton Wallace,Over,4.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Keaton Wallace,Under,4.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Quenton Jackson,Over,6.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Quenton Jackson,Under,6.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Jarace Walker,Over,14.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,Jarace Walker,Under,14.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,RayJ Dennis,Over,11.5,-137,2025-10-31,2025-10-31T21:57:25Z
Underdog,player_points,RayJ Dennis,Under,11.5,-137,2025-10-31,2025-10-31T21:57:25Z
