BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
PrizePicks,player_points,Donovan Mitchell,Over,27.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Donovan Mitchell,Under,27.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Brandon Ingram,Over,20.0,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Brandon Ingram,Under,20.0,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Evan Mobley,Over,19.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Evan Mobley,Under,19.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,R.J. Barrett,Over,19.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,R.J. Barrett,Under,19.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,De'Andre Hunter,Over,18.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,De'Andre Hunter,Under,18.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Scottie Barnes,Over,17.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Scottie Barnes,Under,17.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Immanuel Quickley,Over,15.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Immanuel Quickley,Under,15.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Jarrett Allen,Over,14.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Jarrett Allen,Under,14.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Sam Merrill,Over,10.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Sam Merrill,Under,10.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Jakob Poeltl,Over,9.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Jakob Poeltl,Under,9.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Sandro Mamukelashvili,Over,8.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Sandro Mamukelashvili,Under,8.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Collin Murray-Boyles,Over,7.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Collin Murray-Boyles,Under,7.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Gradey Dick,Over,7.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Gradey Dick,Under,7.5,-137,2025-11-14,2025-11-13T18:04:13Z
PrizePicks,player_points,Jamal Shead,Over,5.5,-137,2025-11-14,2025-11-13T18:04:13Z
