BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
FanDuel,player_points,Moussa Diabate,Over,7.5,-114,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Moussa Diabate,Under,7.5,-114,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Nickeil Alexander-Walker,Over,17.5,100,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Nickeil Alexander-Walker,Under,17.5,-132,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Jalen Johnson,Over,25.5,-130,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Jalen Johnson,Under,25.5,-102,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Tre Mann,Over,8.5,100,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Tre Mann,Under,8.5,-132,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Onyeka Okongwu,Over,24.5,-136,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Onyeka Okongwu,Under,24.5,102,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Sion James,Over,9.5,100,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Sion James,Under,9.5,-132,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Zaccharie Risacher,Over,8.5,-114,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Zaccharie Risacher,Under,8.5,-114,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Dyson Daniels,Over,18.5,-112,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Dyson Daniels,Under,18.5,-118,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Vit Krejci,Over,5.5,-132,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Vit Krejci,Under,5.5,100,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Miles Bridges,Over,20.5,102,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Miles Bridges,Under,20.5,-136,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Kon Knueppel,Over,26.5,-120,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Kon Knueppel,Under,26.5,-110,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Liam McNeeley,Over,5.5,110,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Liam McNeeley,Under,5.5,-146,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Collin Sexton,Over,22.5,-102,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,Collin Sexton,Under,22.5,-130,2025-11-23,2025-11-24T00:28:49Z
FanDuel,player_points,James Harden,Over,24.5,-118,2025-11-23,2025-11-24T00:27:23Z
FanDuel,player_points,James Harden,Under,24.5,-112,2025-11-23,2025-11-24T00:27:23Z
FanDuel,player_points,Kawhi Leonard,Over,19.5,-125,2025-11-23,2025-11-24T00:27:23Z
FanDuel,player_points,Kawhi Leonard,Under,19.5,-106,2025-11-23,2025-11-24T00:27:23Z
FanDuel,player_points,John Collins,Over,7.5,-136,2025-11-23,2025-11-24T00:27:23Z
FanDuel,player_points,John Collins,Under,7.5,102,2025-11-23,2025-11-24T00:27:23Z
FanDuel,player_points,Kris Dunn,Over,11.5,-114,2025-11-23,2025-11-24T00:27:23Z
FanDuel,player_points,Kris Dunn,Under,11.5,-114,2025-11-23,2025-11-24T00:27:23Z
FanDuel,player_points,Darius Garland,Over,10.5,-136,2025-11-23,2025-11-24T00:27:23Z
FanDuel,player_points,Darius Garland,Under,10.5,102,2025-11-23,2025-11-24T00:27:23Z
