BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
FanDuel,player_points,A.J. Green,Over,10.5,-104,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,A.J. Green,Under,10.5,-128,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Kon Knueppel,Over,18.5,-132,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Kon Knueppel,Under,18.5,100,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Miles Bridges,Over,23.5,-114,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Miles Bridges,Under,23.5,-114,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Ryan Rollins,Over,18.5,-130,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Ryan Rollins,Under,18.5,-102,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Collin Sexton,Over,16.5,-114,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Collin Sexton,Under,16.5,-114,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Tre Mann,Over,12.5,-102,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Tre Mann,Under,12.5,-130,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Kyle Kuzma,Over,17.5,-125,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Kyle Kuzma,Under,17.5,-106,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Gary Trent Jr,Over,13.5,-122,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Gary Trent Jr,Under,13.5,-108,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Moussa Diabate,Over,9.5,-102,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Moussa Diabate,Under,9.5,-130,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Myles Turner,Over,16.5,102,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Myles Turner,Under,16.5,-136,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Cole Anthony,Over,11.5,102,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Cole Anthony,Under,11.5,-136,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Sion James,Over,8.5,-122,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Sion James,Under,8.5,-108,2025-11-13,2025-11-12T19:23:07Z
FanDuel,player_points,Ron Holland,Over,17.5,100,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Ron Holland,Under,17.5,-132,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Josh Giddey,Over,21.5,-128,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Josh Giddey,Under,21.5,-104,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Javonte Green,Over,13.5,-106,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Javonte Green,Under,13.5,-125,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Caris LeVert,Over,17.5,102,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Caris LeVert,Under,17.5,-136,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Duncan Robinson,Over,16.5,104,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Duncan Robinson,Under,16.5,-138,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Ayo Dosunmu,Over,14.5,-106,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Ayo Dosunmu,Under,14.5,-125,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Kevin Huerter,Over,13.5,-112,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Kevin Huerter,Under,13.5,-118,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Isaac Okoro,Over,7.5,-108,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Isaac Okoro,Under,7.5,-122,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Matas Buzelis,Over,14.5,-136,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Matas Buzelis,Under,14.5,102,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Tre Jones,Over,13.5,-102,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Tre Jones,Under,13.5,-130,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Nikola Vucevic,Over,19.5,100,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Nikola Vucevic,Under,19.5,-132,2025-11-13,2025-11-12T19:22:09Z
FanDuel,player_points,Karl-Anthony Towns,Over,21.5,-108,2025-11-13,2025-11-12T19:22:29Z
FanDuel,player_points,Karl-Anthony Towns,Under,21.5,-122,2025-11-13,2025-11-12T19:22:29Z
FanDuel,player_points,Jalen Brunson,Over,26.5,-112,2025-11-13,2025-11-12T19:22:29Z
FanDuel,player_points,Jalen Brunson,Under,26.5,-118,2025-11-13,2025-11-12T19:22:29Z
