BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
FanDuel,player_points,Joel Embiid,Over,18.5,-114,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Joel Embiid,Under,18.5,-114,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Will Richard,Over,9.5,-104,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Will Richard,Under,9.5,-128,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Justin Edwards,Over,6.5,-112,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Justin Edwards,Under,6.5,-118,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Tyrese Maxey,Over,23.5,-128,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Tyrese Maxey,Under,23.5,-104,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Brandin Podziemski,Over,12.5,-104,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Brandin Podziemski,Under,12.5,-128,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Al Horford,Over,8.5,102,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Al Horford,Under,8.5,-136,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Moses Moody,Over,10.5,100,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Moses Moody,Under,10.5,-132,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,VJ Edgecombe,Over,13.5,-102,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,VJ Edgecombe,Under,13.5,-130,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Jared McCain,Over,12.5,-102,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Jared McCain,Under,12.5,-130,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Jonathan Kuminga,Over,14.5,-125,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Jonathan Kuminga,Under,14.5,-106,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Quinten Post,Over,7.5,-125,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Quinten Post,Under,7.5,-106,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Buddy Hield,Over,9.5,-114,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Buddy Hield,Under,9.5,-114,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Quentin Grimes,Over,13.5,-114,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Quentin Grimes,Under,13.5,-118,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Andre Drummond,Over,5.5,-110,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Andre Drummond,Under,5.5,-120,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Draymond Green,Over,7.5,-128,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Draymond Green,Under,7.5,-104,2025-12-05,2025-12-05T00:19:13Z
FanDuel,player_points,Justin Champagnie,Over,7.5,-106,2025-12-05,2025-12-05T00:19:11Z
FanDuel,player_points,Justin Champagnie,Under,7.5,-125,2025-12-05,2025-12-05T00:19:11Z
FanDuel,player_points,Payton Pritchard,Over,19.5,-114,2025-12-05,2025-12-05T00:19:11Z
FanDuel,player_points,Payton Pritchard,Under,19.5,-114,2025-12-05,2025-12-05T00:19:11Z
