BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
FanDuel,player_points,Jakob Poeltl,Over,12.5,100,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Jakob Poeltl,Under,12.5,-128,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Brandon Ingram,Over,21.5,-104,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Brandon Ingram,Under,21.5,-122,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Immanuel Quickley,Over,16.5,-104,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Immanuel Quickley,Under,16.5,-122,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Ja'Kobe Walter,Over,7.5,-125,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Ja'Kobe Walter,Under,7.5,-102,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Jamal Shead,Over,6.5,-115,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Jamal Shead,Under,6.5,-111,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Collin Murray-Boyles,Over,6.5,-106,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Collin Murray-Boyles,Under,6.5,-120,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Jaylon Tyson,Over,13.5,-113,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Jaylon Tyson,Under,13.5,-113,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Evan Mobley,Over,21.5,100,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Evan Mobley,Under,21.5,-128,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Lonzo Ball,Over,8.5,-111,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Lonzo Ball,Under,8.5,-115,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Scottie Barnes,Over,19.5,-122,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Scottie Barnes,Under,19.5,-104,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Dean Wade,Over,7.5,102,2025-11-25,2025-11-24T22:54:22Z
FanDuel,player_points,Dean Wade,Under,7.5,-130,2025-11-25,2025-11-24T22:54:22Z
