BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
Underdog,player_points,Kevin Durant,Over,25.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Kevin Durant,Under,25.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Lauri Markkanen,Over,25.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Lauri Markkanen,Under,25.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Keyonte George,Over,20.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Keyonte George,Under,20.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Alperen Sengun,Over,21.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Alperen Sengun,Under,21.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Ace Bailey,Over,11.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Ace Bailey,Under,11.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Jusuf Nurkic,Over,9.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Jusuf Nurkic,Under,9.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Reed Sheppard,Over,14.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Reed Sheppard,Under,14.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Amen Thompson,Over,16.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Amen Thompson,Under,16.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Steven Adams,Over,6.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Steven Adams,Under,6.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Aaron Holiday,Over,8.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Aaron Holiday,Under,8.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Isaiah Collier,Over,6.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Isaiah Collier,Under,6.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Brice Sensabaugh,Over,8.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Brice Sensabaugh,Under,8.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Svi Mykhailiuk,Over,8.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Svi Mykhailiuk,Under,8.5,-137,2025-11-30,2025-11-30T13:57:32Z
Underdog,player_points,Paul George,Over,14.5,-137,2025-11-30,2025-11-30T13:58:12Z
Underdog,player_points,Paul George,Under,14.5,-137,2025-11-30,2025-11-30T13:58:12Z
Underdog,player_points,VJ Edgecombe,Over,13.5,-137,2025-11-30,2025-11-30T13:58:12Z
