BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
DraftKings Pick6,player_points,Donovan Mitchell,Over,27.5,-137,2025-11-22,2025-11-22T01:57:49Z
DraftKings Pick6,player_points,Donovan Mitchell,Under,27.5,-137,2025-11-22,2025-11-22T01:57:49Z
DraftKings Pick6,player_points,Jaylen Brown,Over,21.5,-137,2025-11-22,2025-11-22T01:57:50Z
DraftKings Pick6,player_points,Jaylen Brown,Under,21.5,-137,2025-11-22,2025-11-22T01:57:50Z
DraftKings Pick6,player_points,Brandon Ingram,Over,21.5,-137,2025-11-22,2025-11-22T01:52:02Z
DraftKings Pick6,player_points,Brandon Ingram,Under,21.5,-137,2025-11-22,2025-11-22T01:52:02Z
DraftKings Pick6,player_points,Immanuel Quickley,Over,20.5,-137,2025-11-22,2025-11-22T01:52:02Z
DraftKings Pick6,player_points,Immanuel Quickley,Under,20.5,-137,2025-11-22,2025-11-22T01:52:02Z
DraftKings Pick6,player_points,C.J. McCollum,Over,15.5,-137,2025-11-22,2025-11-22T01:52:02Z
DraftKings Pick6,player_points,C.J. McCollum,Under,15.5,-137,2025-11-22,2025-11-22T01:52:02Z
DraftKings Pick6,player_points,Kyshawn George,Over,9.5,-137,2025-11-22,2025-11-22T01:52:02Z
DraftKings Pick6,player_points,Kyshawn George,Under,9.5,-137,2025-11-22,2025-11-22T01:52:02Z
DraftKings Pick6,player_points,Jakob Poeltl,Over,6.5,-137,2025-11-22,2025-11-22T01:52:02Z
DraftKings Pick6,player_points,Jakob Poeltl,Under,6.5,-137,2025-11-22,2025-11-22T01:52:02Z
DraftKings Pick6,player_points,Josh Giddey,Over,21.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Josh Giddey,Under,21.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Nikola Vucevic,Over,16.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Nikola Vucevic,Under,16.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Jaime Jaquez Jr,Over,14.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Jaime Jaquez Jr,Under,14.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Ayo Dosunmu,Over,13.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Ayo Dosunmu,Under,13.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Kel'el Ware,Over,13.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Kel'el Ware,Under,13.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Dru Smith,Over,11.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Dru Smith,Under,11.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Tre Jones,Over,10.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Tre Jones,Under,10.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Simone Fontecchio,Over,9.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Simone Fontecchio,Under,9.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Isaac Okoro,Over,9.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Isaac Okoro,Under,9.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Kevin Huerter,Over,9.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Kevin Huerter,Under,9.5,-137,2025-11-22,2025-11-22T01:52:03Z
DraftKings Pick6,player_points,Bam Adebayo,Over,20.5,-137,2025-11-22,2025-11-22T01:52:03Z
