BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
DraftKings,player_points,Pascal Siakam,Over,25.5,-104,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Pascal Siakam,Under,25.5,-123,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,LaMelo Ball,Over,22.5,-107,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,LaMelo Ball,Under,22.5,-119,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Miles Bridges,Over,21.5,-123,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Miles Bridges,Under,21.5,-104,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Bennedict Mathurin,Over,21.5,-109,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Bennedict Mathurin,Under,21.5,-117,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Kon Knueppel,Over,17.5,-102,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Kon Knueppel,Under,17.5,-125,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Andrew Nembhard,Over,16.5,-112,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Andrew Nembhard,Under,16.5,-114,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Collin Sexton,Over,16.5,-101,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Collin Sexton,Under,16.5,-126,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Jarace Walker,Over,10.5,-126,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Jarace Walker,Under,10.5,-101,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Ryan Kalkbrenner,Over,9.5,-107,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Ryan Kalkbrenner,Under,9.5,-120,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Isaiah Jackson,Over,9.5,-101,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Isaiah Jackson,Under,9.5,-126,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Moussa Diabate,Over,8.5,-125,2025-11-20,2025-11-19T19:37:39Z
DraftKings,player_points,Moussa Diabate,Under,8.5,-102,2025-11-20,2025-11-19T19:37:39Z
