BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
PrizePicks,player_points,Jalen Brunson,Over,26.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Jalen Brunson,Under,26.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Karl-Anthony Towns,Over,21.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Karl-Anthony Towns,Under,21.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Ja Morant,Over,21.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Ja Morant,Under,21.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Jaren Jackson Jr,Over,16.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Jaren Jackson Jr,Under,16.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,OG Anunoby,Over,16.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,OG Anunoby,Under,16.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Mikal Bridges,Over,14.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Mikal Bridges,Under,14.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Cedric Coward,Over,12.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Cedric Coward,Under,12.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Santi Aldama,Over,12.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Santi Aldama,Under,12.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Jaylen Wells,Over,9.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Jaylen Wells,Under,9.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Jordan Clarkson,Over,9.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Jordan Clarkson,Under,9.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Josh Hart,Over,9.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Josh Hart,Under,9.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Cam Spencer,Over,8.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Cam Spencer,Under,8.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Kentavious Caldwell-Pope,Over,8.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Kentavious Caldwell-Pope,Under,8.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Miles McBride,Over,7.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Miles McBride,Under,7.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Landry Shamet,Over,7.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,Landry Shamet,Under,7.5,-137,2025-11-12,2025-11-12T00:18:30Z
PrizePicks,player_points,R.J. Barrett,Over,19.5,-137,2025-11-12,2025-11-12T00:18:20Z
PrizePicks,player_points,R.J. Barrett,Under,19.5,-137,2025-11-12,2025-11-12T00:18:20Z
