BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
DraftKings,player_points,Alex Sarr,Over,17.5,-123,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Alex Sarr,Under,17.5,-104,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Cooper Flagg,Over,17.5,-120,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Cooper Flagg,Under,17.5,-106,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,P.J. Washington,Over,16.5,-120,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,P.J. Washington,Under,16.5,-106,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,C.J. McCollum,Over,16.5,-103,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,C.J. McCollum,Under,16.5,-123,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Kyshawn George,Over,14.5,-105,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Kyshawn George,Under,14.5,-122,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,D'Angelo Russell,Over,13.5,-109,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,D'Angelo Russell,Under,13.5,-116,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Tre Johnson,Over,13.5,100,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Tre Johnson,Under,13.5,-128,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Max Christie,Over,12.5,-114,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Max Christie,Under,12.5,-112,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Klay Thompson,Over,10.5,-111,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Klay Thompson,Under,10.5,-115,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Naji Marshall,Over,9.5,-110,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Naji Marshall,Under,9.5,-116,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Carlton Carrington,Over,8.5,101,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Carlton Carrington,Under,8.5,-129,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Justin Champagnie,Over,7.5,-103,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Justin Champagnie,Under,7.5,-124,2025-11-09,2025-11-08T20:21:35Z
DraftKings,player_points,Tyrese Maxey,Over,27.5,-123,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Tyrese Maxey,Under,27.5,-104,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Joel Embiid,Over,20.5,-120,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Joel Embiid,Under,20.5,-106,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Brandon Ingram,Over,19.5,-115,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Brandon Ingram,Under,19.5,-111,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,R.J. Barrett,Over,19.5,-114,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,R.J. Barrett,Under,19.5,-112,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Scottie Barnes,Over,18.5,-111,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Scottie Barnes,Under,18.5,-114,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,VJ Edgecombe,Over,16.5,-103,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,VJ Edgecombe,Under,16.5,-124,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Immanuel Quickley,Over,15.5,-109,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Immanuel Quickley,Under,15.5,-117,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Quentin Grimes,Over,14.5,-122,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Quentin Grimes,Under,14.5,-105,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Kelly Oubre Jr,Over,13.5,-119,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Kelly Oubre Jr,Under,13.5,-107,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Sandro Mamukelashvili,Over,9.5,-120,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Sandro Mamukelashvili,Under,9.5,-106,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Collin Murray-Boyles,Over,8.5,-120,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Collin Murray-Boyles,Under,8.5,-106,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Jared McCain,Over,7.5,-109,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Jared McCain,Under,7.5,-116,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Trendon Watford,Over,7.5,-109,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Trendon Watford,Under,7.5,-117,2025-11-09,2025-11-08T20:23:02Z
DraftKings,player_points,Jamal Shead,Over,5.5,-113,2025-11-09,2025-11-08T20:23:02Z
