BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
FanDuel,player_points,Egor Demin,Over,8.5,104,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Egor Demin,Under,8.5,-138,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Stephon Castle,Over,17.5,-102,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Stephon Castle,Under,17.5,-130,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Michael Porter Jr,Over,17.5,-104,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Michael Porter Jr,Under,17.5,-128,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Ziaire Williams,Over,8.5,-104,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Ziaire Williams,Under,8.5,-128,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Noah Clowney,Over,7.5,-102,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Noah Clowney,Under,7.5,-130,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Ben Saraf,Over,4.5,-125,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Ben Saraf,Under,4.5,-106,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Day'Ron Sharpe,Over,6.5,-102,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Day'Ron Sharpe,Under,6.5,-130,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Cam Thomas,Over,25.5,-110,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Cam Thomas,Under,25.5,-120,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Nicolas Claxton,Over,13.5,100,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Nicolas Claxton,Under,13.5,-132,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Victor Wembanyama,Over,25.5,-110,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Victor Wembanyama,Under,25.5,-120,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Terance Mann,Over,6.5,100,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Terance Mann,Under,6.5,-132,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Julian Champagnie,Over,8.5,-125,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Julian Champagnie,Under,8.5,-106,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Keldon Johnson,Over,11.5,-120,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Keldon Johnson,Under,11.5,-110,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Devin Vassell,Over,17.5,-132,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Devin Vassell,Under,17.5,100,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Harrison Barnes,Over,11.5,102,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Harrison Barnes,Under,11.5,-136,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Dylan Harper,Over,13.5,-110,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Dylan Harper,Under,13.5,-120,2025-10-26,2025-10-26T18:22:31Z
FanDuel,player_points,Duncan Robinson,Over,12.5,-115,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Duncan Robinson,Under,12.5,-111,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Anfernee Simons,Over,15.5,-104,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Anfernee Simons,Under,15.5,-122,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Derrick White,Over,20.5,-115,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Derrick White,Under,20.5,-111,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Sam Hauser,Over,9.5,-104,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Sam Hauser,Under,9.5,-122,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Payton Pritchard,Over,16.5,-104,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Payton Pritchard,Under,16.5,-122,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Tobias Harris,Over,14.5,100,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Tobias Harris,Under,14.5,-128,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Jaylen Brown,Over,23.5,-104,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Jaylen Brown,Under,23.5,-122,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Jalen Duren,Over,12.5,-120,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Jalen Duren,Under,12.5,-106,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Cade Cunningham,Over,27.5,-104,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Cade Cunningham,Under,27.5,-122,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Isaiah Stewart II,Over,6.5,-130,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Isaiah Stewart II,Under,6.5,102,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Neemias Queta,Over,8.5,102,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Neemias Queta,Under,8.5,-130,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Ausar Thompson,Over,13.5,100,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Ausar Thompson,Under,13.5,-128,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Ron Holland,Over,10.5,-118,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,Ron Holland,Under,10.5,-108,2025-10-26,2025-10-26T18:22:32Z
FanDuel,player_points,De'Andre Hunter,Over,14.5,-115,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,De'Andre Hunter,Under,14.5,-111,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Bobby Portis,Over,11.5,-106,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Bobby Portis,Under,11.5,-120,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,A.J. Green,Over,8.5,-128,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,A.J. Green,Under,8.5,100,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Donovan Mitchell,Over,28.5,-113,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Donovan Mitchell,Under,28.5,-113,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Gary Trent Jr,Over,13.5,-106,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Gary Trent Jr,Under,13.5,-120,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Jarrett Allen,Over,13.5,-113,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Jarrett Allen,Under,13.5,-113,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Ryan Rollins,Over,10.5,-111,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Ryan Rollins,Under,10.5,-115,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Myles Turner,Over,13.5,-113,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Myles Turner,Under,13.5,-113,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Evan Mobley,Over,19.5,-108,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Evan Mobley,Under,19.5,-120,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Giannis Antetokounmpo,Over,30.5,-111,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Giannis Antetokounmpo,Under,30.5,-115,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Sam Merrill,Over,11.5,-111,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Sam Merrill,Under,11.5,-115,2025-10-26,2025-10-26T18:22:08Z
FanDuel,player_points,Jaime Jaquez Jr,Over,10.5,-125,2025-10-26,2025-10-26T18:22:07Z
