BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
DraftKings,player_points,Cade Cunningham,Over,27.5,-112,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Cade Cunningham,Under,27.5,-114,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Jalen Duren,Over,20.5,-114,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Jalen Duren,Under,20.5,-112,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Alex Sarr,Over,16.5,-109,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Alex Sarr,Under,16.5,-117,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,C.J. McCollum,Over,15.5,-114,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,C.J. McCollum,Under,15.5,-111,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Ausar Thompson,Over,14.5,-121,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Ausar Thompson,Under,14.5,-105,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Ron Holland,Over,13.5,-104,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Ron Holland,Under,13.5,-123,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Kyshawn George,Over,12.5,-122,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Kyshawn George,Under,12.5,-104,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Duncan Robinson,Over,12.5,-108,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Duncan Robinson,Under,12.5,-118,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Tre Johnson,Over,12.5,-106,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Tre Johnson,Under,12.5,-120,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Khris Middleton,Over,9.5,-125,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Khris Middleton,Under,9.5,-102,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Corey Kispert,Over,8.5,-101,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Corey Kispert,Under,8.5,-127,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Carlton Carrington,Over,8.5,100,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Carlton Carrington,Under,8.5,-128,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Luka Doncic,Over,33.5,-114,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Luka Doncic,Under,33.5,-112,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Austin Reaves,Over,23.5,-118,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Austin Reaves,Under,23.5,-108,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Miles Bridges,Over,22.5,-114,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Miles Bridges,Under,22.5,-112,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Collin Sexton,Over,18.5,-125,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Collin Sexton,Under,18.5,-102,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Kon Knueppel,Over,17.5,-110,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Kon Knueppel,Under,17.5,-116,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Deandre Ayton,Over,14.5,-110,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Deandre Ayton,Under,14.5,-116,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Rui Hachimura,Over,13.5,-105,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Rui Hachimura,Under,13.5,-121,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Ryan Kalkbrenner,Over,9.5,-110,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Ryan Kalkbrenner,Under,9.5,-116,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Moussa Diabate,Over,9.5,-108,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Moussa Diabate,Under,9.5,-118,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Marcus Smart,Over,8.5,-131,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Marcus Smart,Under,8.5,103,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Sion James,Over,8.5,-114,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Sion James,Under,8.5,-111,2025-11-11,2025-11-10T18:45:18Z
DraftKings,player_points,Paolo Banchero,Over,23.5,-124,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Paolo Banchero,Under,23.5,-103,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Deni Avdija,Over,23.5,-104,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Deni Avdija,Under,23.5,-123,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Franz Wagner,Over,22.5,-123,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Franz Wagner,Under,22.5,-103,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Shaedon Sharpe,Over,19.5,-103,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Shaedon Sharpe,Under,19.5,-124,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Desmond Bane,Over,17.5,-110,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Desmond Bane,Under,17.5,-116,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Jerami Grant,Over,16.5,-116,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Jerami Grant,Under,16.5,-110,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Jrue Holiday,Over,16.5,-101,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Jrue Holiday,Under,16.5,-127,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Toumani Camara,Over,12.5,-113,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Toumani Camara,Under,12.5,-113,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Anthony Black,Over,11.5,-108,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Anthony Black,Under,11.5,-118,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Wendell Carter Jr,Over,11.5,-105,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Wendell Carter Jr,Under,11.5,-122,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Tristan da Silva,Over,8.5,-121,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Tristan da Silva,Under,8.5,-105,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Donovan Clingan,Over,8.5,-114,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Donovan Clingan,Under,8.5,-112,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Kris Murray,Over,5.5,-131,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Kris Murray,Under,5.5,102,2025-11-11,2025-11-10T18:45:58Z
DraftKings,player_points,Donovan Mitchell,Over,26.5,-111,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Donovan Mitchell,Under,26.5,-115,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Norman Powell,Over,22.5,-103,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Norman Powell,Under,22.5,-124,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Andrew Wiggins,Over,19.5,-102,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Andrew Wiggins,Under,19.5,-126,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Evan Mobley,Over,18.5,-122,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Evan Mobley,Under,18.5,-104,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Darius Garland,Over,17.5,-112,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Darius Garland,Under,17.5,-114,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,De'Andre Hunter,Over,15.5,-110,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,De'Andre Hunter,Under,15.5,-116,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Jaime Jaquez Jr,Over,14.5,-112,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Jaime Jaquez Jr,Under,14.5,-114,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Jarrett Allen,Over,12.5,-117,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Jarrett Allen,Under,12.5,-109,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Nikola Jovic,Over,12.5,-108,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Nikola Jovic,Under,12.5,-118,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Kel'el Ware,Over,11.5,-122,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Kel'el Ware,Under,11.5,-104,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Pelle Larsson,Over,10.5,-114,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Pelle Larsson,Under,10.5,-111,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Davion Mitchell,Over,9.5,-125,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Davion Mitchell,Under,9.5,-102,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Jaylon Tyson,Over,8.5,-129,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Jaylon Tyson,Under,8.5,101,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Sam Merrill,Over,8.5,-129,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Sam Merrill,Under,8.5,101,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Lonzo Ball,Over,6.5,101,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Lonzo Ball,Under,6.5,-129,2025-11-11,2025-11-10T18:45:54Z
DraftKings,player_points,Victor Wembanyama,Over,26.5,-110,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Victor Wembanyama,Under,26.5,-116,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Josh Giddey,Over,20.5,-114,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Josh Giddey,Under,20.5,-112,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,De'Aaron Fox,Over,20.5,-107,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,De'Aaron Fox,Under,20.5,-119,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Nikola Vucevic,Over,18.5,-119,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Nikola Vucevic,Under,18.5,-107,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Stephon Castle,Over,16.5,-114,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Stephon Castle,Under,16.5,-112,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Matas Buzelis,Over,15.5,-124,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Matas Buzelis,Under,15.5,-103,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Devin Vassell,Over,14.5,-121,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Devin Vassell,Under,14.5,-105,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Tre Jones,Over,12.5,-122,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Tre Jones,Under,12.5,-105,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Ayo Dosunmu,Over,10.5,-124,2025-11-11,2025-11-10T18:45:19Z
DraftKings,player_points,Ayo Dosunmu,Under,10.5,-103,2025-11-11,2025-11-10T18:45:19Z
