BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
Underdog,player_points,Pascal Siakam,Over,26.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Pascal Siakam,Under,26.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Kyle Kuzma,Over,8.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Kyle Kuzma,Under,8.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Myles Turner,Over,14.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Myles Turner,Under,14.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Gary Trent Jr,Over,12.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Gary Trent Jr,Under,12.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Aaron Nesmith,Over,16.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Aaron Nesmith,Under,16.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Cole Anthony,Over,8.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Cole Anthony,Under,8.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Bobby Portis,Over,10.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Bobby Portis,Under,10.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Ryan Rollins,Over,14.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Ryan Rollins,Under,14.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Johnny Furphy,Over,6.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Johnny Furphy,Under,6.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Jarace Walker,Over,13.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Jarace Walker,Under,13.5,-137,2025-11-04,2025-11-03T23:06:54Z
Underdog,player_points,Julius Randle,Over,24.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Julius Randle,Under,24.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Nicolas Claxton,Over,10.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Nicolas Claxton,Under,10.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Terance Mann,Over,10.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Terance Mann,Under,10.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Donte DiVincenzo,Over,14.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Donte DiVincenzo,Under,14.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Jaden McDaniels,Over,17.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Jaden McDaniels,Under,17.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Mike Conley,Over,8.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Mike Conley,Under,8.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Naz Reid,Over,13.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Naz Reid,Under,13.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Jaylen Clark,Over,5.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Jaylen Clark,Under,5.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Ziaire Williams,Over,9.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Ziaire Williams,Under,9.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Terrence Shannon Jr.,Over,5.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Terrence Shannon Jr.,Under,5.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Bones Hyland,Over,4.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Bones Hyland,Under,4.5,-137,2025-11-04,2025-11-03T23:07:20Z
Underdog,player_points,Anfernee Simons,Over,15.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Anfernee Simons,Under,15.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Jaylen Brown,Over,24.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Jaylen Brown,Under,24.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Keyonte George,Over,18.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Keyonte George,Under,18.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Lauri Markkanen,Over,25.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Lauri Markkanen,Under,25.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Derrick White,Over,19.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Derrick White,Under,19.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Ace Bailey,Over,7.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Ace Bailey,Under,7.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Jusuf Nurkic,Over,9.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Jusuf Nurkic,Under,9.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Payton Pritchard,Over,17.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Payton Pritchard,Under,17.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Kyle Filipowski,Over,6.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Kyle Filipowski,Under,6.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Josh Minott,Over,8.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Josh Minott,Under,8.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Sam Hauser,Over,9.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Sam Hauser,Under,9.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Luka Garza,Over,6.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Luka Garza,Under,6.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Taylor Hendricks,Over,7.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Taylor Hendricks,Under,7.5,-137,2025-11-04,2025-11-03T23:07:07Z
Underdog,player_points,Karl-Anthony Towns,Over,22.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,Karl-Anthony Towns,Under,22.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,Jalen Brunson,Over,27.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,Jalen Brunson,Under,27.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,Khris Middleton,Over,10.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,Khris Middleton,Under,10.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,Alex Sarr,Over,14.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,Alex Sarr,Under,14.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,OG Anunoby,Over,16.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,OG Anunoby,Under,16.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,C.J. McCollum,Over,15.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,C.J. McCollum,Under,15.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,Corey Kispert,Over,7.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,Corey Kispert,Under,7.5,-137,2025-11-04,2025-11-03T23:07:25Z
Underdog,player_points,Carlton Carrington,Over,7.5,-137,2025-11-04,2025-11-03T23:07:25Z
