BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
FanDuel,player_points,Ivica Zubac,Over,15.5,-120,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Ivica Zubac,Under,15.5,-106,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Tristan da Silva,Over,11.5,-125,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Tristan da Silva,Under,11.5,-102,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Anthony Black,Over,10.5,-130,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Anthony Black,Under,10.5,102,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Desmond Bane,Over,20.5,-128,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Desmond Bane,Under,20.5,100,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Wendell Carter Jr,Over,11.5,-128,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Wendell Carter Jr,Under,11.5,100,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Brook Lopez,Over,6.5,102,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Brook Lopez,Under,6.5,-130,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,John Collins,Over,13.5,-128,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,John Collins,Under,13.5,100,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Kris Dunn,Over,7.5,-104,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Kris Dunn,Under,7.5,-122,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,James Harden,Over,26.5,-128,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,James Harden,Under,26.5,100,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Jalen Suggs,Over,14.5,-108,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Jalen Suggs,Under,14.5,-118,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Franz Wagner,Over,23.5,-125,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Franz Wagner,Under,23.5,-102,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Bogdan Bogdanovic,Over,11.5,-108,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Bogdan Bogdanovic,Under,11.5,-118,2025-11-21,2025-11-20T22:39:11Z
FanDuel,player_points,Onyeka Okongwu,Over,14.5,-125,2025-11-21,2025-11-20T22:38:47Z
FanDuel,player_points,Onyeka Okongwu,Under,14.5,-102,2025-11-21,2025-11-20T22:38:47Z
FanDuel,player_points,Luke Kornet,Over,9.5,102,2025-11-21,2025-11-20T22:38:47Z
FanDuel,player_points,Luke Kornet,Under,9.5,-130,2025-11-21,2025-11-20T22:38:47Z
FanDuel,player_points,Zaccharie Risacher,Over,11.5,-120,2025-11-21,2025-11-20T22:38:47Z
