player1,player2,player3,line1,line2,line3,pred1,pred2,pred3,model_side1,model_side2,model_side3,prob1,prob2,prob3,prob_all_three,edge1,edge2,edge3,combined_edge,ev_percent,kelly_full,recommendation,confidence_interval1,confidence_interval2,confidence_interval3,interval_width1,interval_width2,interval_width3,sigma1,sigma2,sigma3,sigma_flag1,sigma_flag2,sigma_flag3,simulation_method
Giannis Antetokounmpo,Zach LaVine,DeMar DeRozan,31.5,23.5,19.5,30.39,26.67,20.93,under,over,over,0.554,0.653,0.572,0.1675,-0.024,0.075,-0.006,0.015,0.01,0.001,0,"(14.5, 46.2)","(10.3, 43.0)","(6.0, 35.9)",31.72,32.68,29.87,8.09,8.34,7.62,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Domantas Sabonis,31.5,23.5,16.5,30.39,26.67,17.43,under,over,over,0.554,0.653,0.543,0.1592,-0.024,0.075,-0.035,0.005,-0.04,0.0,0,"(14.5, 46.2)","(10.3, 43.0)","(2.2, 32.6)",31.72,32.68,30.42,8.09,8.34,7.76,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Ryan Rollins,31.5,23.5,14.5,30.39,26.67,16.2,under,over,over,0.554,0.653,0.593,0.1737,-0.024,0.075,0.015,0.022,0.04,0.008,0,"(14.5, 46.2)","(10.3, 43.0)","(2.4, 30.0)",31.72,32.68,27.61,8.09,8.34,7.04,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Russell Westbrook,31.5,23.5,12.5,30.39,26.67,16.83,under,over,over,0.554,0.653,0.722,0.2115,-0.024,0.075,0.144,0.065,0.27,0.054,0,"(14.5, 46.2)","(10.3, 43.0)","(2.8, 30.9)",31.72,32.68,28.11,8.09,8.34,7.17,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Bobby Portis,31.5,23.5,10.5,30.39,26.67,15.74,under,over,over,0.554,0.653,0.734,0.2149,-0.024,0.075,0.155,0.069,0.29,0.058,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 31.7)",31.72,32.68,31.75,8.09,8.34,8.17,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Cole Anthony,31.5,23.5,10.5,30.39,26.67,15.2,under,over,over,0.554,0.653,0.704,0.2062,-0.024,0.075,0.126,0.059,0.24,0.047,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 32.0)",31.72,32.68,32.03,8.09,8.34,8.59,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Keon Ellis,31.5,23.5,7.5,30.39,26.67,9.85,under,over,over,0.554,0.653,0.626,0.1832,-0.024,0.075,0.047,0.033,0.1,0.02,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 23.9)",31.72,32.68,23.93,8.09,8.34,7.18,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Taurean Prince,31.5,23.5,5.5,30.39,26.67,10.64,under,over,over,0.554,0.653,0.774,0.2268,-0.024,0.075,0.196,0.082,0.36,0.072,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 23.6)",31.72,32.68,23.57,8.09,8.34,6.6,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,LaMelo Ball,31.5,23.5,25.5,30.39,26.67,25.77,under,over,over,0.554,0.653,0.507,0.1486,-0.024,0.075,-0.071,-0.007,-0.11,0.0,0,"(14.5, 46.2)","(10.3, 43.0)","(6.3, 45.2)",31.72,32.68,38.88,8.09,8.34,9.92,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Julius Randle,31.5,23.5,24.5,30.39,26.67,23.72,under,over,under,0.554,0.653,0.549,0.1607,-0.024,0.075,-0.029,0.007,-0.04,0.0,0,"(14.5, 46.2)","(10.3, 43.0)","(9.7, 37.8)",31.72,32.68,28.11,8.09,8.34,7.17,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Miles Bridges,31.5,23.5,19.5,30.39,26.67,23.54,under,over,over,0.554,0.653,0.68,0.1992,-0.024,0.075,0.102,0.051,0.2,0.039,0,"(14.5, 46.2)","(10.3, 43.0)","(7.0, 40.0)",31.72,32.68,33.0,8.09,8.34,8.42,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Jaden McDaniels,31.5,23.5,18.5,30.39,26.67,22.08,under,over,over,0.554,0.653,0.676,0.1982,-0.024,0.075,0.098,0.05,0.19,0.038,0,"(14.5, 46.2)","(10.3, 43.0)","(7.1, 37.1)",31.72,32.68,30.0,8.09,8.34,7.65,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Collin Sexton,31.5,23.5,18.5,30.39,26.67,21.13,under,over,over,0.554,0.653,0.616,0.1804,-0.024,0.075,0.038,0.03,0.08,0.017,0,"(14.5, 46.2)","(10.3, 43.0)","(4.2, 38.1)",31.72,32.68,33.89,8.09,8.34,8.64,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Donte DiVincenzo,31.5,23.5,15.0,30.39,26.67,18.04,under,over,over,0.554,0.653,0.632,0.1853,-0.024,0.075,0.054,0.035,0.11,0.022,0,"(14.5, 46.2)","(10.3, 43.0)","(0.8, 35.3)",31.72,32.68,34.46,8.09,8.34,8.79,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Kon Knueppel,31.5,23.5,13.5,30.39,26.67,17.39,under,over,over,0.554,0.653,0.687,0.2012,-0.024,0.075,0.109,0.053,0.21,0.041,0,"(14.5, 46.2)","(10.3, 43.0)","(2.1, 32.7)",31.72,32.68,30.54,8.09,8.34,7.79,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Naz Reid,31.5,23.5,13.5,30.39,26.67,17.97,under,over,over,0.554,0.653,0.7,0.2052,-0.024,0.075,0.122,0.058,0.23,0.046,0,"(14.5, 46.2)","(10.3, 43.0)","(1.7, 34.3)",31.72,32.68,32.61,8.09,8.34,8.32,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Rudy Gobert,31.5,23.5,10.5,30.39,26.67,17.43,under,over,over,0.554,0.653,0.774,0.2268,-0.024,0.075,0.196,0.082,0.36,0.072,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 34.8)",31.72,32.68,34.81,8.09,8.34,8.88,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Ryan Kalkbrenner,31.5,23.5,9.5,30.39,26.67,11.81,under,over,over,0.554,0.653,0.608,0.1781,-0.024,0.075,0.03,0.027,0.07,0.014,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 27.8)",31.72,32.68,27.81,8.09,8.34,8.16,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Mike Conley,31.5,23.5,8.5,30.39,26.67,14.88,under,over,over,0.554,0.653,0.687,0.2013,-0.024,0.075,0.109,0.053,0.21,0.042,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 39.8)",31.72,32.68,39.85,8.09,8.34,12.74,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Sion James,31.5,23.5,6.5,30.39,26.67,10.32,under,over,over,0.554,0.653,0.663,0.1942,-0.024,0.075,0.085,0.045,0.17,0.033,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 27.9)",31.72,32.68,27.85,8.09,8.34,8.95,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Terrence Shannon Jr.,31.5,23.5,6.5,30.39,26.67,11.8,under,over,over,0.554,0.653,0.691,0.2024,-0.024,0.075,0.113,0.055,0.21,0.043,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 32.2)",31.72,32.68,32.17,8.09,8.34,10.39,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Pascal Siakam,31.5,23.5,24.5,30.39,26.67,23.11,under,over,under,0.554,0.653,0.582,0.1705,-0.024,0.075,0.004,0.018,0.02,0.005,0,"(14.5, 46.2)","(10.3, 43.0)","(8.5, 37.7)",31.72,32.68,29.16,8.09,8.34,7.44,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Stephen Curry,31.5,23.5,24.5,30.39,26.67,26.68,under,over,over,0.554,0.653,0.603,0.1765,-0.024,0.075,0.025,0.025,0.06,0.012,0,"(14.5, 46.2)","(10.3, 43.0)","(10.8, 42.6)",31.72,32.68,31.75,8.09,8.34,8.1,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Jonathan Kuminga,31.5,23.5,16.5,30.39,26.67,17.68,under,over,over,0.554,0.653,0.564,0.1653,-0.024,0.075,-0.014,0.012,-0.01,0.0,0,"(14.5, 46.2)","(10.3, 43.0)","(4.1, 31.3)",31.72,32.68,27.22,8.09,8.34,6.94,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Aaron Nesmith,31.5,23.5,14.5,30.39,26.67,12.51,under,over,under,0.554,0.653,0.604,0.1769,-0.024,0.075,0.026,0.026,0.06,0.012,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 28.4)",31.72,32.68,28.4,8.09,8.34,8.11,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,RayJ Dennis,31.5,23.5,9.5,30.39,26.67,14.16,under,over,over,0.554,0.653,0.719,0.2106,-0.024,0.075,0.141,0.064,0.26,0.053,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 29.6)",31.72,32.68,29.63,8.09,8.34,7.89,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Draymond Green,31.5,23.5,8.5,30.39,26.67,11.8,under,over,over,0.554,0.653,0.657,0.1924,-0.024,0.075,0.079,0.043,0.15,0.031,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 27.7)",31.72,32.68,27.66,8.09,8.34,8.09,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Ben Sheppard,31.5,23.5,8.5,30.39,26.67,11.61,under,over,over,0.554,0.653,0.614,0.1799,-0.024,0.075,0.036,0.029,0.08,0.016,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 32.1)",31.72,32.68,32.07,8.09,8.34,10.44,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Moses Moody,31.5,23.5,7.5,30.39,26.67,10.81,under,over,over,0.554,0.653,0.667,0.1955,-0.024,0.075,0.089,0.047,0.17,0.035,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 25.5)",31.72,32.68,25.54,8.09,8.34,7.51,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Quenton Jackson,31.5,23.5,7.5,30.39,26.67,11.28,under,over,over,0.554,0.653,0.715,0.2094,-0.024,0.075,0.137,0.062,0.26,0.051,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 24.1)",31.72,32.68,24.12,8.09,8.34,6.55,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Isaiah Jackson,31.5,23.5,7.5,30.39,26.67,11.95,under,over,over,0.554,0.653,0.737,0.2158,-0.024,0.075,0.159,0.07,0.3,0.059,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 25.3)",31.72,32.68,25.3,8.09,8.34,6.81,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Jay Huff,31.5,23.5,7.5,30.39,26.67,10.48,under,over,over,0.554,0.653,0.608,0.178,-0.024,0.075,0.03,0.027,0.07,0.014,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 31.2)",31.72,32.68,31.23,8.09,8.34,10.59,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Buddy Hield,31.5,23.5,7.5,30.39,26.67,9.97,under,over,over,0.554,0.653,0.631,0.1848,-0.024,0.075,0.053,0.034,0.11,0.022,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 24.2)",31.72,32.68,24.19,8.09,8.34,7.26,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Al Horford,31.5,23.5,6.5,30.39,26.67,8.77,under,over,over,0.554,0.653,0.641,0.1879,-0.024,0.075,0.063,0.038,0.13,0.025,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 20.8)",31.72,32.68,20.76,8.09,8.34,6.12,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Paolo Banchero,31.5,23.5,24.5,30.39,26.67,30.3,under,over,over,0.554,0.653,0.723,0.2117,-0.024,0.075,0.145,0.065,0.27,0.054,0,"(14.5, 46.2)","(10.3, 43.0)","(11.5, 49.1)",31.72,32.68,37.56,8.09,8.34,9.58,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Franz Wagner,31.5,23.5,21.5,30.39,26.67,24.93,under,over,over,0.554,0.653,0.66,0.1934,-0.024,0.075,0.082,0.044,0.16,0.032,0,"(14.5, 46.2)","(10.3, 43.0)","(8.8, 41.0)",31.72,32.68,32.19,8.09,8.34,8.21,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Desmond Bane,31.5,23.5,18.5,30.39,26.67,22.23,under,over,over,0.554,0.653,0.658,0.1927,-0.024,0.075,0.08,0.043,0.16,0.031,0,"(14.5, 46.2)","(10.3, 43.0)","(4.4, 40.0)",31.72,32.68,35.59,8.09,8.34,9.08,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Alex Sarr,31.5,23.5,15.5,30.39,26.67,17.52,under,over,over,0.554,0.653,0.595,0.1742,-0.024,0.075,0.017,0.022,0.05,0.009,0,"(14.5, 46.2)","(10.3, 43.0)","(1.4, 33.6)",31.72,32.68,32.19,8.09,8.34,8.21,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Kyshawn George,31.5,23.5,14.5,30.39,26.67,14.15,under,over,under,0.554,0.653,0.523,0.1533,-0.024,0.075,-0.055,-0.001,-0.08,0.0,0,"(14.5, 46.2)","(10.3, 43.0)","(0.6, 27.7)",31.72,32.68,27.15,8.09,8.34,6.93,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Anthony Black,31.5,23.5,11.5,30.39,26.67,14.51,under,over,over,0.554,0.653,0.632,0.1852,-0.024,0.075,0.054,0.035,0.11,0.022,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 31.6)",31.72,32.68,31.59,8.09,8.34,8.71,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Tre Johnson,31.5,23.5,11.5,30.39,26.67,13.17,under,over,over,0.554,0.653,0.589,0.1725,-0.024,0.075,0.011,0.02,0.03,0.007,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 27.3)",31.72,32.68,27.3,8.09,8.34,7.21,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Bilal Coulibaly,31.5,23.5,10.5,30.39,26.67,14.8,under,over,over,0.554,0.653,0.649,0.1902,-0.024,0.075,0.071,0.041,0.14,0.028,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 36.5)",31.72,32.68,36.51,8.09,8.34,11.07,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Jalen Suggs,31.5,23.5,10.5,30.39,26.67,20.71,under,over,over,0.554,0.653,0.883,0.2588,-0.024,0.075,0.305,0.119,0.55,0.111,0,"(14.5, 46.2)","(10.3, 43.0)","(4.1, 37.3)",31.72,32.68,33.15,8.09,8.34,8.46,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Khris Middleton,31.5,23.5,10.5,30.39,26.67,13.73,under,over,over,0.554,0.653,0.666,0.1951,-0.024,0.075,0.088,0.046,0.17,0.034,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 28.3)",31.72,32.68,28.29,8.09,8.34,7.42,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Tristan da Silva,31.5,23.5,8.5,30.39,26.67,11.65,under,over,over,0.554,0.653,0.674,0.1975,-0.024,0.075,0.096,0.049,0.19,0.037,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 25.1)",31.72,32.68,25.1,8.09,8.34,6.86,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Cam Whitmore,31.5,23.5,8.5,30.39,26.67,11.27,under,over,over,0.554,0.653,0.659,0.193,-0.024,0.075,0.081,0.044,0.16,0.032,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 24.4)",31.72,32.68,24.38,8.09,8.34,6.69,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Corey Kispert,31.5,23.5,7.5,30.39,26.67,10.58,under,over,over,0.554,0.653,0.668,0.1958,-0.024,0.075,0.09,0.047,0.17,0.035,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 24.2)",31.72,32.68,24.18,8.09,8.34,6.94,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Kevin Durant,31.5,23.5,25.5,30.39,26.67,29.96,under,over,over,0.554,0.653,0.68,0.1992,-0.024,0.075,0.102,0.051,0.2,0.039,0,"(14.5, 46.2)","(10.3, 43.0)","(11.7, 48.2)",31.72,32.68,36.52,8.09,8.34,9.32,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Jaylen Brown,31.5,23.5,23.5,30.39,26.67,26.23,under,over,over,0.554,0.653,0.629,0.1842,-0.024,0.075,0.051,0.034,0.1,0.021,0,"(14.5, 46.2)","(10.3, 43.0)","(10.2, 42.2)",31.72,32.68,31.98,8.09,8.34,8.16,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Alperen Sengun,31.5,23.5,20.5,30.39,26.67,20.75,under,over,over,0.554,0.653,0.51,0.1495,-0.024,0.075,-0.068,-0.006,-0.1,0.0,0,"(14.5, 46.2)","(10.3, 43.0)","(6.5, 35.0)",31.72,32.68,28.55,8.09,8.34,7.28,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Derrick White,31.5,23.5,19.5,30.39,26.67,18.41,under,over,under,0.554,0.653,0.567,0.166,-0.024,0.075,-0.011,0.013,-0.0,0.0,0,"(14.5, 46.2)","(10.3, 43.0)","(4.2, 32.6)",31.72,32.68,28.48,8.09,8.34,7.26,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Amen Thompson,31.5,23.5,15.5,30.39,26.67,17.01,under,over,over,0.554,0.653,0.574,0.1683,-0.024,0.075,-0.004,0.016,0.01,0.002,0,"(14.5, 46.2)","(10.3, 43.0)","(1.9, 32.1)",31.72,32.68,30.27,8.09,8.34,7.72,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Payton Pritchard,31.5,23.5,15.5,30.39,26.67,16.22,under,over,over,0.554,0.653,0.53,0.1554,-0.024,0.075,-0.048,0.001,-0.07,0.0,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 32.9)",31.72,32.68,32.85,8.09,8.34,8.48,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Anfernee Simons,31.5,23.5,14.5,30.39,26.67,20.48,under,over,over,0.554,0.653,0.766,0.2245,-0.024,0.075,0.188,0.08,0.35,0.069,0,"(14.5, 46.2)","(10.3, 43.0)","(4.9, 36.0)",31.72,32.68,31.1,8.09,8.34,7.93,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Tari Eason,31.5,23.5,10.5,30.39,26.67,12.74,under,over,over,0.554,0.653,0.646,0.1892,-0.024,0.075,0.068,0.04,0.14,0.027,0,"(14.5, 46.2)","(10.3, 43.0)","(1.2, 24.2)",31.72,32.68,23.0,8.09,8.34,5.87,High,High,Med,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Josh Okogie,31.5,23.5,8.5,30.39,26.67,13.49,under,over,over,0.554,0.653,0.734,0.215,-0.024,0.075,0.156,0.069,0.29,0.058,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 28.7)",31.72,32.68,28.73,8.09,8.34,7.78,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Sam Hauser,31.5,23.5,8.5,30.39,26.67,10.59,under,over,over,0.554,0.653,0.618,0.181,-0.024,0.075,0.04,0.03,0.09,0.017,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 23.9)",31.72,32.68,23.86,8.09,8.34,6.77,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Reed Sheppard,31.5,23.5,8.5,30.39,26.67,10.99,under,over,over,0.554,0.653,0.654,0.1914,-0.024,0.075,0.075,0.042,0.15,0.03,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 23.2)",31.72,32.68,23.19,8.09,8.34,6.22,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Neemias Queta,31.5,23.5,7.5,30.39,26.67,11.06,under,over,over,0.554,0.653,0.657,0.1926,-0.024,0.075,0.079,0.043,0.16,0.031,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 28.1)",31.72,32.68,28.06,8.09,8.34,8.68,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Steven Adams,31.5,23.5,4.5,30.39,26.67,7.77,under,over,over,0.554,0.653,0.717,0.21,-0.024,0.075,0.139,0.063,0.26,0.052,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 18.7)",31.72,32.68,18.72,8.09,8.34,5.59,High,High,Med,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Cade Cunningham,31.5,23.5,25.5,30.39,26.67,26.89,under,over,over,0.554,0.653,0.554,0.1624,-0.024,0.075,-0.024,0.009,-0.03,0.0,0,"(14.5, 46.2)","(10.3, 43.0)","(8.2, 45.6)",31.72,32.68,37.39,8.09,8.34,9.54,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Cooper Flagg,31.5,23.5,16.5,30.39,26.67,17.61,under,over,over,0.554,0.653,0.545,0.1595,-0.024,0.075,-0.033,0.006,-0.04,0.0,0,"(14.5, 46.2)","(10.3, 43.0)","(0.1, 35.1)",31.72,32.68,35.02,8.09,8.34,8.93,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,P.J. Washington,31.5,23.5,15.5,30.39,26.67,18.86,under,over,over,0.554,0.653,0.67,0.1964,-0.024,0.075,0.092,0.048,0.18,0.036,0,"(14.5, 46.2)","(10.3, 43.0)","(4.2, 33.5)",31.72,32.68,29.25,8.09,8.34,7.46,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,D'Angelo Russell,31.5,23.5,14.5,30.39,26.67,12.01,under,over,under,0.554,0.653,0.609,0.1785,-0.024,0.075,0.031,0.027,0.07,0.014,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 31.0)",31.72,32.68,31.01,8.09,8.34,9.69,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Jalen Duren,31.5,23.5,14.5,30.39,26.67,16.63,under,over,over,0.554,0.653,0.61,0.1788,-0.024,0.075,0.032,0.028,0.07,0.015,0,"(14.5, 46.2)","(10.3, 43.0)","(2.2, 31.1)",31.72,32.68,28.9,8.09,8.34,7.37,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Tobias Harris,31.5,23.5,14.5,30.39,26.67,16.21,under,over,over,0.554,0.653,0.569,0.1666,-0.024,0.075,-0.009,0.014,-0.0,0.0,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 34.8)",31.72,32.68,34.82,8.09,8.34,9.49,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Ausar Thompson,31.5,23.5,12.5,30.39,26.67,16.09,under,over,over,0.554,0.653,0.672,0.1968,-0.024,0.075,0.094,0.048,0.18,0.036,0,"(14.5, 46.2)","(10.3, 43.0)","(0.5, 31.7)",31.72,32.68,31.12,8.09,8.34,7.94,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Klay Thompson,31.5,23.5,12.5,30.39,26.67,16.64,under,over,over,0.554,0.653,0.662,0.1938,-0.024,0.075,0.084,0.045,0.16,0.033,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 35.8)",31.72,32.68,35.8,8.09,8.34,9.77,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Max Christie,31.5,23.5,11.5,30.39,26.67,14.99,under,over,over,0.554,0.653,0.692,0.2027,-0.024,0.075,0.114,0.055,0.22,0.043,0,"(14.5, 46.2)","(10.3, 43.0)","(1.6, 28.4)",31.72,32.68,26.74,8.09,8.34,6.82,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Duncan Robinson,31.5,23.5,9.5,30.39,26.67,13.84,under,over,over,0.554,0.653,0.691,0.2024,-0.024,0.075,0.113,0.055,0.21,0.043,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 30.5)",31.72,32.68,30.51,8.09,8.34,8.51,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Naji Marshall,31.5,23.5,9.5,30.39,26.67,16.16,under,over,over,0.554,0.653,0.811,0.2375,-0.024,0.075,0.233,0.094,0.42,0.085,0,"(14.5, 46.2)","(10.3, 43.0)","(1.8, 30.5)",31.72,32.68,28.74,8.09,8.34,7.33,High,High,High,Monte Carlo
Giannis Antetokounmpo,Zach LaVine,Caris LeVert,31.5,23.5,9.5,30.39,26.67,10.63,under,over,over,0.554,0.653,0.555,0.1626,-0.024,0.075,-0.023,0.009,-0.02,0.0,0,"(14.5, 46.2)","(10.3, 43.0)","(0.0, 25.6)",31.72,32.68,25.58,8.09,8.34,7.62,High,High,High,Monte Carlo
Giannis Antetokounmpo,DeMar DeRozan,Domantas Sabonis,31.5,19.5,16.5,30.39,20.93,17.43,under,over,over,0.554,0.58,0.543,0.1414,-0.024,0.002,-0.035,-0.019,-0.15,0.0,0,"(14.5, 46.2)","(6.0, 35.9)","(2.2, 32.6)",31.72,29.87,30.42,8.09,7.62,7.76,High,High,High,Monte Carlo
Giannis Antetokounmpo,DeMar DeRozan,Ryan Rollins,31.5,19.5,14.5,30.39,20.93,16.2,under,over,over,0.554,0.58,0.593,0.1543,-0.024,0.002,0.015,-0.002,-0.07,0.0,0,"(14.5, 46.2)","(6.0, 35.9)","(2.4, 30.0)",31.72,29.87,27.61,8.09,7.62,7.04,High,High,High,Monte Carlo
Giannis Antetokounmpo,DeMar DeRozan,Russell Westbrook,31.5,19.5,12.5,30.39,20.93,16.83,under,over,over,0.554,0.58,0.722,0.1879,-0.024,0.002,0.144,0.041,0.13,0.025,0,"(14.5, 46.2)","(6.0, 35.9)","(2.8, 30.9)",31.72,29.87,28.11,8.09,7.62,7.17,High,High,High,Monte Carlo
Giannis Antetokounmpo,DeMar DeRozan,Bobby Portis,31.5,19.5,10.5,30.39,20.93,15.74,under,over,over,0.554,0.58,0.734,0.1909,-0.024,0.002,0.155,0.044,0.15,0.029,0,"(14.5, 46.2)","(6.0, 35.9)","(0.0, 31.7)",31.72,29.87,31.75,8.09,7.62,8.17,High,High,High,Monte Carlo
Giannis Antetokounmpo,DeMar DeRozan,Cole Anthony,31.5,19.5,10.5,30.39,20.93,15.2,under,over,over,0.554,0.58,0.704,0.1831,-0.024,0.002,0.126,0.034,0.1,0.02,0,"(14.5, 46.2)","(6.0, 35.9)","(0.0, 32.0)",31.72,29.87,32.03,8.09,7.62,8.59,High,High,High,Monte Carlo
Giannis Antetokounmpo,DeMar DeRozan,Keon Ellis,31.5,19.5,7.5,30.39,20.93,9.85,under,over,over,0.554,0.58,0.626,0.1628,-0.024,0.002,0.047,0.008,-0.02,0.0,0,"(14.5, 46.2)","(6.0, 35.9)","(0.0, 23.9)",31.72,29.87,23.93,8.09,7.62,7.18,High,High,High,Monte Carlo
