,BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS
0,PrizePicks,player_points,Naz Reid,Over,11.5,-137
1,PrizePicks,player_points,Naz Reid,Under,11.5,-137
2,PrizePicks,player_points,Luguentz Dort,Over,7.5,-137
3,PrizePicks,player_points,Luguentz Dort,Under,7.5,-137
4,PrizePicks,player_points,Jaden McDaniels,Over,13.5,-137
5,PrizePicks,player_points,Jaden McDaniels,Under,13.5,-137
6,PrizePicks,player_points,Aaron Wiggins,Over,4.5,-137
7,PrizePicks,player_points,Aaron Wiggins,Under,4.5,-137
8,PrizePicks,player_points,Jalen Williams,Over,20.5,-137
9,PrizePicks,player_points,Jalen Williams,Under,20.5,-137
10,PrizePicks,player_points,Rudy Gobert,Over,6.5,-137
11,PrizePicks,player_points,Rudy Gobert,Under,6.5,-137
12,PrizePicks,player_points,Chet Holmgren,Over,15.5,-137
13,PrizePicks,player_points,Chet Holmgren,Under,15.5,-137
14,PrizePicks,player_points,Mike Conley,Over,7.5,-137
15,PrizePicks,player_points,Mike Conley,Under,7.5,-137
16,PrizePicks,player_points,Nickeil Alexander-Walker,Over,7.5,-137
17,PrizePicks,player_points,Nickeil Alexander-Walker,Under,7.5,-137
18,PrizePicks,player_points,Cason Wallace,Over,6.5,-137
19,PrizePicks,player_points,Cason Wallace,Under,6.5,-137
20,PrizePicks,player_points,Shai Gilgeous-Alexander,Over,32.0,-137
21,PrizePicks,player_points,Shai Gilgeous-Alexander,Under,32.0,-137
22,PrizePicks,player_points,Anthony Edwards,Over,28.0,-137
23,PrizePicks,player_points,Anthony Edwards,Under,28.0,-137
24,PrizePicks,player_points,Julius Randle,Over,18.5,-137
25,PrizePicks,player_points,Julius Randle,Under,18.5,-137
26,PrizePicks,player_points,Donte DiVincenzo,Over,9.5,-137
27,PrizePicks,player_points,Donte DiVincenzo,Under,9.5,-137
28,PrizePicks,player_points,Alex Caruso,Over,7.5,-137
29,PrizePicks,player_points,Alex Caruso,Under,7.5,-137
30,PrizePicks,player_points,Isaiah Hartenstein,Over,8.0,-137
31,PrizePicks,player_points,Isaiah Hartenstein,Under,8.0,-137
32,PrizePicks,player_points,Myles Turner,Over,14.0,-137
33,PrizePicks,player_points,Myles Turner,Under,14.0,-137
34,PrizePicks,player_points,T.J. McConnell,Over,8.0,-137
35,PrizePicks,player_points,T.J. McConnell,Under,8.0,-137
36,PrizePicks,player_points,Mitchell Robinson,Over,4.5,-137
37,PrizePicks,player_points,Mitchell Robinson,Under,4.5,-137
38,PrizePicks,player_points,Miles McBride,Over,6.5,-137
39,PrizePicks,player_points,Miles McBride,Under,6.5,-137
40,PrizePicks,player_points,Andrew Nembhard,Over,11.5,-137
41,PrizePicks,player_points,Andrew Nembhard,Under,11.5,-137
42,PrizePicks,player_points,Aaron Nesmith,Over,12.5,-137
43,PrizePicks,player_points,Aaron Nesmith,Under,12.5,-137
44,PrizePicks,player_points,Bennedict Mathurin,Over,7.5,-137
45,PrizePicks,player_points,Bennedict Mathurin,Under,7.5,-137
46,PrizePicks,player_points,Josh Hart,Over,10.5,-137
47,PrizePicks,player_points,Josh Hart,Under,10.5,-137
48,PrizePicks,player_points,Obi Toppin,Over,7.5,-137
49,PrizePicks,player_points,Obi Toppin,Under,7.5,-137
