,BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS
0,DraftKings Pick6,player_points,Luguentz Dort,Over,7.5,-137
1,DraftKings Pick6,player_points,Luguentz Dort,Under,7.5,-137
2,DraftKings Pick6,player_points,Jalen Williams,Over,22.5,-137
3,DraftKings Pick6,player_points,Jalen Williams,Under,22.5,-137
4,DraftKings Pick6,player_points,Obi Toppin,Over,10.5,-137
5,DraftKings Pick6,player_points,Obi Toppin,Under,10.5,-137
6,DraftKings Pick6,player_points,Myles Turner,Over,12.5,-137
7,DraftKings Pick6,player_points,Myles Turner,Under,12.5,-137
8,DraftKings Pick6,player_points,Tyrese Haliburton,Over,15.5,-137
9,DraftKings Pick6,player_points,Tyrese Haliburton,Under,15.5,-137
10,DraftKings Pick6,player_points,Bennedict Mathurin,Over,7.5,-137
11,DraftKings Pick6,player_points,Bennedict Mathurin,Under,7.5,-137
12,DraftKings Pick6,player_points,Isaiah Hartenstein,Over,5.5,-137
13,DraftKings Pick6,player_points,Isaiah Hartenstein,Under,5.5,-137
14,DraftKings Pick6,player_points,Aaron Nesmith,Over,10.5,-137
15,DraftKings Pick6,player_points,Aaron Nesmith,Under,10.5,-137
16,DraftKings Pick6,player_points,Pascal Siakam,Over,20.5,-137
17,DraftKings Pick6,player_points,Pascal Siakam,Under,20.5,-137
18,DraftKings Pick6,player_points,T.J. McConnell,Over,9.5,-137
19,DraftKings Pick6,player_points,T.J. McConnell,Under,9.5,-137
20,DraftKings Pick6,player_points,Alex Caruso,Over,9.5,-137
21,DraftKings Pick6,player_points,Alex Caruso,Under,9.5,-137
22,DraftKings Pick6,player_points,Andrew Nembhard,Over,10.5,-137
23,DraftKings Pick6,player_points,Andrew Nembhard,Under,10.5,-137
24,DraftKings Pick6,player_points,Chet Holmgren,Over,15.5,-137
25,DraftKings Pick6,player_points,Chet Holmgren,Under,15.5,-137
26,DraftKings Pick6,player_points,Shai Gilgeous-Alexander,Over,32.5,-137
27,DraftKings Pick6,player_points,Shai Gilgeous-Alexander,Under,32.5,-137
28,DraftKings Pick6,player_points,Cason Wallace,Over,4.5,-137
29,DraftKings Pick6,player_points,Cason Wallace,Under,4.5,-137
30,DraftKings Pick6,player_points,Aaron Wiggins,Over,6.5,-137
31,DraftKings Pick6,player_points,Aaron Wiggins,Under,6.5,-137
32,DraftKings Pick6,player_points,Ben Sheppard,Over,1.5,-137
33,DraftKings Pick6,player_points,Ben Sheppard,Under,1.5,-137
34,Underdog,player_points,Tyrese Haliburton,Over,15.5,-137
35,Underdog,player_points,Tyrese Haliburton,Under,15.5,-137
36,Underdog,player_points,Shai Gilgeous-Alexander,Over,32.5,-137
37,Underdog,player_points,Shai Gilgeous-Alexander,Under,32.5,-137
38,Underdog,player_points,Pascal Siakam,Over,20.5,-137
39,Underdog,player_points,Pascal Siakam,Under,20.5,-137
40,Underdog,player_points,Myles Turner,Over,12.5,-137
41,Underdog,player_points,Myles Turner,Under,12.5,-137
42,Underdog,player_points,Jalen Williams,Over,22.5,-137
43,Underdog,player_points,Jalen Williams,Under,22.5,-137
44,Underdog,player_points,Andrew Nembhard,Over,10.5,-137
45,Underdog,player_points,Andrew Nembhard,Under,10.5,-137
46,Underdog,player_points,Luguentz Dort,Over,7.5,-137
47,Underdog,player_points,Luguentz Dort,Under,7.5,-137
48,Underdog,player_points,Aaron Nesmith,Over,10.5,-137
49,Underdog,player_points,Aaron Nesmith,Under,10.5,-137
50,Underdog,player_points,Cason Wallace,Over,4.5,-137
51,Underdog,player_points,Cason Wallace,Under,4.5,-137
52,Underdog,player_points,Bennedict Mathurin,Over,7.5,-137
53,Underdog,player_points,Bennedict Mathurin,Under,7.5,-137
54,Underdog,player_points,Isaiah Hartenstein,Over,5.5,-137
55,Underdog,player_points,Isaiah Hartenstein,Under,5.5,-137
56,Underdog,player_points,T.J. McConnell,Over,9.5,-137
57,Underdog,player_points,T.J. McConnell,Under,9.5,-137
58,Underdog,player_points,Obi Toppin,Over,10.5,-137
59,Underdog,player_points,Obi Toppin,Under,10.5,-137
60,PrizePicks,player_points,Shai Gilgeous-Alexander,Over,0.5,-137
61,PrizePicks,player_points,Luguentz Dort,Over,8.0,-137
62,PrizePicks,player_points,Luguentz Dort,Under,8.0,-137
63,PrizePicks,player_points,Myles Turner,Over,12.5,-137
64,PrizePicks,player_points,Myles Turner,Under,12.5,-137
65,PrizePicks,player_points,T.J. McConnell,Over,9.5,-137
66,PrizePicks,player_points,T.J. McConnell,Under,9.5,-137
67,PrizePicks,player_points,Aaron Wiggins,Over,6.5,-137
68,PrizePicks,player_points,Aaron Wiggins,Under,6.5,-137
69,PrizePicks,player_points,Jalen Williams,Over,22.5,-137
70,PrizePicks,player_points,Jalen Williams,Under,22.5,-137
71,PrizePicks,player_points,Andrew Nembhard,Over,10.5,-137
72,PrizePicks,player_points,Andrew Nembhard,Under,10.5,-137
73,PrizePicks,player_points,Aaron Nesmith,Over,10.5,-137
74,PrizePicks,player_points,Aaron Nesmith,Under,10.5,-137
75,PrizePicks,player_points,Bennedict Mathurin,Over,7.5,-137
76,PrizePicks,player_points,Bennedict Mathurin,Under,7.5,-137
77,PrizePicks,player_points,Chet Holmgren,Over,15.5,-137
78,PrizePicks,player_points,Chet Holmgren,Under,15.5,-137
79,PrizePicks,player_points,Obi Toppin,Over,10.5,-137
80,PrizePicks,player_points,Obi Toppin,Under,10.5,-137
81,PrizePicks,player_points,Cason Wallace,Over,4.5,-137
82,PrizePicks,player_points,Cason Wallace,Under,4.5,-137
83,PrizePicks,player_points,Pascal Siakam,Over,20.5,-137
84,PrizePicks,player_points,Pascal Siakam,Under,20.5,-137
85,PrizePicks,player_points,Tyrese Haliburton,Over,15.5,-137
86,PrizePicks,player_points,Tyrese Haliburton,Under,15.5,-137
87,PrizePicks,player_points,Shai Gilgeous-Alexander,Over,33.0,-137
88,PrizePicks,player_points,Shai Gilgeous-Alexander,Under,33.0,-137
89,PrizePicks,player_points,Alex Caruso,Over,9.0,-137
90,PrizePicks,player_points,Alex Caruso,Under,9.0,-137
91,PrizePicks,player_points,Isaiah Hartenstein,Over,5.5,-137
92,PrizePicks,player_points,Isaiah Hartenstein,Under,5.5,-137
93,DraftKings Pick6,player_rebounds,Luguentz Dort,Over,3.5,-137
94,DraftKings Pick6,player_rebounds,Luguentz Dort,Under,3.5,-137
95,DraftKings Pick6,player_rebounds,Aaron Wiggins,Over,2.5,-137
96,DraftKings Pick6,player_rebounds,Aaron Wiggins,Under,2.5,-137
97,DraftKings Pick6,player_rebounds,Isaiah Hartenstein,Over,6.5,-137
98,DraftKings Pick6,player_rebounds,Isaiah Hartenstein,Under,6.5,-137
99,DraftKings Pick6,player_rebounds,Jalen Williams,Over,5.5,-137
100,DraftKings Pick6,player_rebounds,Jalen Williams,Under,5.5,-137
101,DraftKings Pick6,player_rebounds,Aaron Nesmith,Over,4.5,-137
102,DraftKings Pick6,player_rebounds,Aaron Nesmith,Under,4.5,-137
103,DraftKings Pick6,player_rebounds,Chet Holmgren,Over,9.5,-137
104,DraftKings Pick6,player_rebounds,Chet Holmgren,Under,9.5,-137
105,DraftKings Pick6,player_rebounds,Pascal Siakam,Over,7.5,-137
106,DraftKings Pick6,player_rebounds,Pascal Siakam,Under,7.5,-137
107,DraftKings Pick6,player_rebounds,Alex Caruso,Over,3.5,-137
108,DraftKings Pick6,player_rebounds,Alex Caruso,Under,3.5,-137
109,DraftKings Pick6,player_rebounds,Pascal Siakam,Over,7.5,-137
110,Underdog,player_rebounds,Luguentz Dort,Over,3.5,-137
111,Underdog,player_rebounds,Luguentz Dort,Under,3.5,-137
112,Underdog,player_rebounds,Aaron Nesmith,Over,4.5,-137
113,Underdog,player_rebounds,Aaron Nesmith,Under,4.5,-137
114,Underdog,player_rebounds,Aaron Wiggins,Over,2.5,-137
115,Underdog,player_rebounds,Aaron Wiggins,Under,2.5,-137
116,PrizePicks,player_rebounds,Chet Holmgren,Over,10.0,-137
117,PrizePicks,player_rebounds,Chet Holmgren,Under,10.0,-137
118,PrizePicks,player_rebounds,Tyrese Haliburton,Over,4.0,-137
119,PrizePicks,player_rebounds,Tyrese Haliburton,Under,4.0,-137
120,PrizePicks,player_rebounds,Myles Turner,Over,5.0,-137
121,PrizePicks,player_rebounds,Myles Turner,Under,5.0,-137
122,PrizePicks,player_rebounds,Luguentz Dort,Over,3.5,-137
123,PrizePicks,player_rebounds,Luguentz Dort,Under,3.5,-137
124,PrizePicks,player_rebounds,Aaron Wiggins,Over,2.5,-137
125,PrizePicks,player_rebounds,Aaron Wiggins,Under,2.5,-137
126,PrizePicks,player_rebounds,Jalen Williams,Over,5.0,-137
127,PrizePicks,player_rebounds,Jalen Williams,Under,5.0,-137
128,PrizePicks,player_rebounds,Aaron Nesmith,Over,4.5,-137
129,PrizePicks,player_rebounds,Aaron Nesmith,Under,4.5,-137
130,PrizePicks,player_rebounds,Obi Toppin,Over,5.0,-137
131,PrizePicks,player_rebounds,Obi Toppin,Under,5.0,-137
132,PrizePicks,player_rebounds,Pascal Siakam,Over,7.5,-137
133,PrizePicks,player_rebounds,Pascal Siakam,Under,7.5,-137
134,PrizePicks,player_rebounds,Shai Gilgeous-Alexander,Over,5.0,-137
135,PrizePicks,player_rebounds,Shai Gilgeous-Alexander,Under,5.0,-137
136,PrizePicks,player_rebounds,Isaiah Hartenstein,Over,6.0,-137
137,PrizePicks,player_rebounds,Isaiah Hartenstein,Under,6.0,-137
138,DraftKings Pick6,player_assists,Jalen Williams,Over,4.5,-137
139,DraftKings Pick6,player_assists,Jalen Williams,Under,4.5,-137
140,DraftKings Pick6,player_assists,Pascal Siakam,Over,3.5,-137
141,DraftKings Pick6,player_assists,Pascal Siakam,Under,3.5,-137
142,DraftKings Pick6,player_assists,T.J. McConnell,Over,4.5,-137
143,DraftKings Pick6,player_assists,T.J. McConnell,Under,4.5,-137
144,DraftKings Pick6,player_assists,Alex Caruso,Over,2.5,-137
145,DraftKings Pick6,player_assists,Alex Caruso,Under,2.5,-137
146,Underdog,player_assists,Jalen Williams,Over,4.5,-137
147,Underdog,player_assists,Jalen Williams,Under,4.5,-137
148,Underdog,player_assists,T.J. McConnell,Over,4.5,-137
149,Underdog,player_assists,T.J. McConnell,Under,4.5,-137
150,PrizePicks,player_assists,Andrew Nembhard,Over,4.0,-137
151,PrizePicks,player_assists,Andrew Nembhard,Under,4.0,-137
152,PrizePicks,player_assists,Tyrese Haliburton,Over,7.0,-137
153,PrizePicks,player_assists,Tyrese Haliburton,Under,7.0,-137
154,PrizePicks,player_assists,Shai Gilgeous-Alexander,Over,6.0,-137
155,PrizePicks,player_assists,Shai Gilgeous-Alexander,Under,6.0,-137
156,PrizePicks,player_assists,T.J. McConnell,Over,4.5,-137
157,PrizePicks,player_assists,T.J. McConnell,Under,4.5,-137
158,PrizePicks,player_assists,Kenrich Williams,Over,0.5,-137
159,PrizePicks,player_assists,Kenrich Williams,Under,0.5,-137
