player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Ja Morant,player_assists,Underdog,Over,7.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Ja Morant,player_assists,Underdog,Under,7.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Giannis Antetokounmpo,player_points,Underdog,Over,28.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Giannis Antetokounmpo,player_points,Underdog,Under,28.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Damian Lillard,player_points,Underdog,Over,24.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Damian Lillard,player_points,Underdog,Under,24.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Ja Morant,player_points,Underdog,Over,22.0,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Ja Morant,player_points,Underdog,Under,22.0,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Zach Edey,player_points,Underdog,Over,7.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Zach Edey,player_points,Underdog,Under,7.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Brook Lopez,player_points,Underdog,Over,12.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Brook Lopez,player_points,Underdog,Under,12.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Jaren Jackson Jr,player_points,Underdog,Over,19.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Jaren Jackson Jr,player_points,Underdog,Under,19.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Gary Trent Jr,player_points,Underdog,Over,12.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Gary Trent Jr,player_points,Underdog,Under,12.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Bobby Portis,player_points,Underdog,Over,13.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Bobby Portis,player_points,Underdog,Under,13.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Pat Connaughton,player_points,Underdog,Over,5.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Pat Connaughton,player_points,Underdog,Under,5.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Giannis Antetokounmpo,player_rebounds,Underdog,Over,11.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Giannis Antetokounmpo,player_rebounds,Underdog,Under,11.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Ja Morant,player_assists,PrizePicks,Over,7.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Ja Morant,player_assists,PrizePicks,Under,7.5,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Giannis Antetokounmpo,player_assists,PrizePicks,Over,6.0,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Giannis Antetokounmpo,player_assists,PrizePicks,Under,6.0,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Damian Lillard,player_assists,PrizePicks,Over,7.0,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
Damian Lillard,player_assists,PrizePicks,Under,7.0,-137,Memphis Grizzlies,Milwaukee Bucks,189d69ff1460fe7810e1f523220f2a4c,2024-11-01T00:10:00Z
