player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Jarrett Allen,player_assists,Underdog,Over,1.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Jarrett Allen,player_assists,Underdog,Under,1.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Isaac Okoro,player_assists,Underdog,Over,1.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Isaac Okoro,player_assists,Underdog,Under,1.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Nikola Jokic,player_points,Underdog,Over,28.0,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Nikola Jokic,player_points,Underdog,Under,28.0,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Donovan Mitchell,player_points,Underdog,Over,25.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Donovan Mitchell,player_points,Underdog,Under,25.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Jamal Murray,player_points,Underdog,Over,18.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Jamal Murray,player_points,Underdog,Under,18.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Darius Garland,player_points,Underdog,Over,19.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Darius Garland,player_points,Underdog,Under,19.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Aaron Gordon,player_points,Underdog,Over,12.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Aaron Gordon,player_points,Underdog,Under,12.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Russell Westbrook,player_points,Underdog,Over,9.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Russell Westbrook,player_points,Underdog,Under,9.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Christian Braun,player_points,Underdog,Over,12.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Christian Braun,player_points,Underdog,Under,12.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Georges Niang,player_points,Underdog,Over,8.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Georges Niang,player_points,Underdog,Under,8.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Julian Strawther,player_points,Underdog,Over,6.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Julian Strawther,player_points,Underdog,Under,6.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Nikola Jokic,player_rebounds,Underdog,Over,11.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Nikola Jokic,player_rebounds,Underdog,Under,11.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Jamal Murray,player_rebounds,Underdog,Over,3.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Jamal Murray,player_rebounds,Underdog,Under,3.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Evan Mobley,player_rebounds,Underdog,Over,9.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Evan Mobley,player_rebounds,Underdog,Under,9.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Jarrett Allen,player_rebounds,Underdog,Over,10.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
Jarrett Allen,player_rebounds,Underdog,Under,10.5,-137,Cleveland Cavaliers,Denver Nuggets,ca4bb2d50c5d55cf031d8cad02d92b7a,2024-12-06T00:10:00Z
