player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Ja Morant,player_assists,Underdog,Over,7.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Ja Morant,player_assists,Underdog,Under,7.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Yves Missi,player_assists,Underdog,Over,1.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Yves Missi,player_assists,Underdog,Under,1.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Luke Kennard,player_assists,Underdog,Over,2.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Luke Kennard,player_assists,Underdog,Under,2.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Jaylen Wells,player_assists,Underdog,Over,1.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Jaylen Wells,player_assists,Underdog,Under,1.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Ja Morant,player_points,Underdog,Over,19.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Ja Morant,player_points,Underdog,Under,19.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Desmond Bane,player_points,Underdog,Over,16.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Desmond Bane,player_points,Underdog,Under,16.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
C.J. McCollum,player_points,Underdog,Over,21.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
C.J. McCollum,player_points,Underdog,Under,21.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Marcus Smart,player_points,Underdog,Over,8.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Marcus Smart,player_points,Underdog,Under,8.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Jaren Jackson Jr,player_points,Underdog,Over,19.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Jaren Jackson Jr,player_points,Underdog,Under,19.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Trey Murphy III,player_points,Underdog,Over,18.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Trey Murphy III,player_points,Underdog,Under,18.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Luke Kennard,player_points,Underdog,Over,7.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Luke Kennard,player_points,Underdog,Under,7.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Santi Aldama,player_points,Underdog,Over,9.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Santi Aldama,player_points,Underdog,Under,9.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Jake LaRavia,player_points,Underdog,Over,6.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Jake LaRavia,player_points,Underdog,Under,6.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Ja Morant,player_rebounds,Underdog,Over,4.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Ja Morant,player_rebounds,Underdog,Under,4.5,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Desmond Bane,player_assists,PrizePicks,Over,4.0,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
Desmond Bane,player_assists,PrizePicks,Under,4.0,-137,Memphis Grizzlies,New Orleans Pelicans,057e5aae2a26f423eaf44d3e6bcab7eb,2024-11-29T22:10:00Z
