player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Malik Beasley,player_assists,Underdog,Over,1.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Malik Beasley,player_assists,Underdog,Under,1.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Chris Boucher,player_assists,Underdog,Over,0.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Chris Boucher,player_assists,Underdog,Under,0.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Cade Cunningham,player_points,Underdog,Over,24.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Cade Cunningham,player_points,Underdog,Under,24.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
R.J. Barrett,player_points,Underdog,Over,22.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
R.J. Barrett,player_points,Underdog,Under,22.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Gradey Dick,player_points,Underdog,Over,19.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Gradey Dick,player_points,Underdog,Under,19.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Tobias Harris,player_points,Underdog,Over,15.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Tobias Harris,player_points,Underdog,Under,15.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Jalen Duren,player_points,Underdog,Over,11.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Jalen Duren,player_points,Underdog,Under,11.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Malik Beasley,player_points,Underdog,Over,15.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Malik Beasley,player_points,Underdog,Under,15.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Davion Mitchell,player_points,Underdog,Over,10.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Davion Mitchell,player_points,Underdog,Under,10.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
R.J. Barrett,player_rebounds,Underdog,Over,5.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
R.J. Barrett,player_rebounds,Underdog,Under,5.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Jalen Duren,player_rebounds,Underdog,Over,11.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Jalen Duren,player_rebounds,Underdog,Under,11.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Cade Cunningham,player_assists,PrizePicks,Over,8.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Cade Cunningham,player_assists,PrizePicks,Under,8.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Davion Mitchell,player_assists,PrizePicks,Over,6.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Davion Mitchell,player_assists,PrizePicks,Under,6.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Malik Beasley,player_assists,PrizePicks,Over,1.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
Malik Beasley,player_assists,PrizePicks,Under,1.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
R.J. Barrett,player_assists,PrizePicks,Over,5.5,-137,Toronto Raptors,Detroit Pistons,b545064206b8dded3eacfe94a3486010,2024-11-16T00:10:00Z
