player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Luka Doncic,player_assists,Underdog,Over,8.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Luka Doncic,player_assists,Underdog,Under,8.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Luka Doncic,player_points,Underdog,Over,30.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Luka Doncic,player_points,Underdog,Under,30.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Lauri Markkanen,player_points,Underdog,Over,20.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Lauri Markkanen,player_points,Underdog,Under,20.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Kyrie Irving,player_points,Underdog,Over,24.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Kyrie Irving,player_points,Underdog,Under,24.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Keyonte George,player_points,Underdog,Over,13.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Keyonte George,player_points,Underdog,Under,13.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Klay Thompson,player_points,Underdog,Over,16.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Klay Thompson,player_points,Underdog,Under,16.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Dereck Lively II,player_points,Underdog,Over,9.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Dereck Lively II,player_points,Underdog,Under,9.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Collin Sexton,player_points,Underdog,Over,15.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Collin Sexton,player_points,Underdog,Under,15.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Daniel Gafford,player_points,Underdog,Over,11.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Daniel Gafford,player_points,Underdog,Under,11.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Jordan Clarkson,player_rebounds,Underdog,Over,3.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Jordan Clarkson,player_rebounds,Underdog,Under,3.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
John Collins,player_rebounds,Underdog,Over,9.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
John Collins,player_rebounds,Underdog,Under,9.5,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Collin Sexton,player_assists,PrizePicks,Over,4.0,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Collin Sexton,player_assists,PrizePicks,Under,4.0,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Kyrie Irving,player_assists,PrizePicks,Over,5.0,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
Kyrie Irving,player_assists,PrizePicks,Under,5.0,-137,Utah Jazz,Dallas Mavericks,48c42a6286126b7f36c3d6e76c631de0,2024-11-15T02:10:00Z
