player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Luguentz Dort,player_assists,Underdog,Over,1.5,-137,Oklahoma City Thunder,Milwaukee Bucks,552b0679668ac1011ceb86524711c27b,2024-12-18T01:40:00Z
Luguentz Dort,player_assists,Underdog,Under,1.5,-137,Oklahoma City Thunder,Milwaukee Bucks,552b0679668ac1011ceb86524711c27b,2024-12-18T01:40:00Z
Gary Trent Jr,player_assists,Underdog,Over,0.5,-137,Oklahoma City Thunder,Milwaukee Bucks,552b0679668ac1011ceb86524711c27b,2024-12-18T01:40:00Z
Gary Trent Jr,player_assists,Underdog,Under,0.5,-137,Oklahoma City Thunder,Milwaukee Bucks,552b0679668ac1011ceb86524711c27b,2024-12-18T01:40:00Z
Giannis Antetokounmpo,player_points,Underdog,Over,30.5,-137,Oklahoma City Thunder,Milwaukee Bucks,552b0679668ac1011ceb86524711c27b,2024-12-18T01:40:00Z
Giannis Antetokounmpo,player_points,Underdog,Under,30.5,-137,Oklahoma City Thunder,Milwaukee Bucks,552b0679668ac1011ceb86524711c27b,2024-12-18T01:40:00Z
Shai Gilgeous-Alexander,player_points,Underdog,Over,32.5,-137,Oklahoma City Thunder,Milwaukee Bucks,552b0679668ac1011ceb86524711c27b,2024-12-18T01:40:00Z
Shai Gilgeous-Alexander,player_points,Underdog,Under,32.5,-137,Oklahoma City Thunder,Milwaukee Bucks,552b0679668ac1011ceb86524711c27b,2024-12-18T01:40:00Z
Bobby Portis,player_points,Underdog,Over,11.5,-137,Oklahoma City Thunder,Milwaukee Bucks,552b0679668ac1011ceb86524711c27b,2024-12-18T01:40:00Z
Bobby Portis,player_points,Underdog,Under,11.5,-137,Oklahoma City Thunder,Milwaukee Bucks,552b0679668ac1011ceb86524711c27b,2024-12-18T01:40:00Z
Isaiah Hartenstein,player_points,Underdog,Over,11.5,-137,Oklahoma City Thunder,Milwaukee Bucks,552b0679668ac1011ceb86524711c27b,2024-12-18T01:40:00Z
