player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Jalen Brunson,player_assists,Underdog,Over,7.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Jalen Brunson,player_assists,Underdog,Under,7.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Keyonte George,player_assists,Underdog,Over,5.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Keyonte George,player_assists,Underdog,Under,5.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Jalen Brunson,player_points,Underdog,Over,27.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Jalen Brunson,player_points,Underdog,Under,27.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Lauri Markkanen,player_points,Underdog,Over,20.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Lauri Markkanen,player_points,Underdog,Under,20.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Karl-Anthony Towns,player_points,Underdog,Over,27.0,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Karl-Anthony Towns,player_points,Underdog,Under,27.0,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Keyonte George,player_points,Underdog,Over,13.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Keyonte George,player_points,Underdog,Under,13.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
OG Anunoby,player_points,Underdog,Over,16.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
OG Anunoby,player_points,Underdog,Under,16.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Mikal Bridges,player_points,Underdog,Over,16.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Mikal Bridges,player_points,Underdog,Under,16.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Josh Hart,player_points,Underdog,Over,12.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Josh Hart,player_points,Underdog,Under,12.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Collin Sexton,player_points,Underdog,Over,16.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Collin Sexton,player_points,Underdog,Under,16.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Josh Hart,player_rebounds,Underdog,Over,8.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Josh Hart,player_rebounds,Underdog,Under,8.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Jalen Brunson,player_assists,PrizePicks,Over,7.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Jalen Brunson,player_assists,PrizePicks,Under,7.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Keyonte George,player_assists,PrizePicks,Over,5.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Keyonte George,player_assists,PrizePicks,Under,5.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Collin Sexton,player_points,PrizePicks,Over,16.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Collin Sexton,player_points,PrizePicks,Under,16.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Jalen Brunson,player_points,PrizePicks,Over,27.0,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Jalen Brunson,player_points,PrizePicks,Under,27.0,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Keyonte George,player_points,PrizePicks,Over,14.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Keyonte George,player_points,PrizePicks,Under,14.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Josh Hart,player_points,PrizePicks,Over,12.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Josh Hart,player_points,PrizePicks,Under,12.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Lauri Markkanen,player_points,PrizePicks,Over,20.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Lauri Markkanen,player_points,PrizePicks,Under,20.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Karl-Anthony Towns,player_points,PrizePicks,Over,26.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Karl-Anthony Towns,player_points,PrizePicks,Under,26.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Walker Kessler,player_points,PrizePicks,Over,7.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Walker Kessler,player_points,PrizePicks,Under,7.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Mikal Bridges,player_points,PrizePicks,Over,16.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Mikal Bridges,player_points,PrizePicks,Under,16.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
OG Anunoby,player_points,PrizePicks,Over,16.0,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
OG Anunoby,player_points,PrizePicks,Under,16.0,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Josh Hart,player_rebounds,PrizePicks,Over,8.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Josh Hart,player_rebounds,PrizePicks,Under,8.5,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Karl-Anthony Towns,player_rebounds,PrizePicks,Over,11.0,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Karl-Anthony Towns,player_rebounds,PrizePicks,Under,11.0,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Walker Kessler,player_rebounds,PrizePicks,Over,7.0,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Walker Kessler,player_rebounds,PrizePicks,Under,7.0,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
OG Anunoby,player_rebounds,PrizePicks,Over,5.0,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
OG Anunoby,player_rebounds,PrizePicks,Under,5.0,-137,Utah Jazz,New York Knicks,b260c49ab9337ae42774bb3b1531a915,2024-11-23T22:10:00Z
Franz Wagner,player_points,Underdog,Over,27.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Franz Wagner,player_points,Underdog,Under,27.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Jalen Suggs,player_points,Underdog,Over,16.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Jalen Suggs,player_points,Underdog,Under,16.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Jaden Ivey,player_points,Underdog,Over,18.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Jaden Ivey,player_points,Underdog,Under,18.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Tobias Harris,player_points,Underdog,Over,14.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Tobias Harris,player_points,Underdog,Under,14.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Kentavious Caldwell-Pope,player_points,Underdog,Over,8.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Kentavious Caldwell-Pope,player_points,Underdog,Under,8.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Jalen Duren,player_points,Underdog,Over,10.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Jalen Duren,player_points,Underdog,Under,10.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Jalen Suggs,player_rebounds,Underdog,Over,4.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Jalen Suggs,player_rebounds,Underdog,Under,4.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Tobias Harris,player_rebounds,Underdog,Over,6.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Tobias Harris,player_rebounds,Underdog,Under,6.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Kentavious Caldwell-Pope,player_rebounds,Underdog,Over,2.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Kentavious Caldwell-Pope,player_rebounds,Underdog,Under,2.5,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
Jaden Ivey,player_assists,PrizePicks,Over,5.0,-137,Orlando Magic,Detroit Pistons,41bf45335490b6b8fa552ffb71126c3b,2024-11-24T00:10:00Z
