player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Isaiah Wong,player_assists,Underdog,Over,2.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Isaiah Wong,player_assists,Underdog,Under,2.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Nikola Vucevic,player_points,Underdog,Over,20.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Nikola Vucevic,player_points,Underdog,Under,20.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Coby White,player_points,Underdog,Over,20.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Coby White,player_points,Underdog,Under,20.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Miles Bridges,player_points,Underdog,Over,22.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Miles Bridges,player_points,Underdog,Under,22.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Josh Giddey,player_points,Underdog,Over,13.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Josh Giddey,player_points,Underdog,Under,13.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Josh Green,player_points,Underdog,Over,9.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Josh Green,player_points,Underdog,Under,9.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Lonzo Ball,player_points,Underdog,Over,7.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Lonzo Ball,player_points,Underdog,Under,7.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Tidjane Salaun,player_points,Underdog,Over,8.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Tidjane Salaun,player_points,Underdog,Under,8.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Isaiah Wong,player_points,Underdog,Over,8.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Isaiah Wong,player_points,Underdog,Under,8.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Julian Phillips,player_points,Underdog,Over,7.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Julian Phillips,player_points,Underdog,Under,7.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Josh Giddey,player_rebounds,Underdog,Over,6.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Josh Giddey,player_rebounds,Underdog,Under,6.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Mark Williams,player_rebounds,Underdog,Over,8.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Mark Williams,player_rebounds,Underdog,Under,8.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Josh Giddey,player_assists,PrizePicks,Over,7.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Josh Giddey,player_assists,PrizePicks,Under,7.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Miles Bridges,player_assists,PrizePicks,Over,4.0,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Miles Bridges,player_assists,PrizePicks,Under,4.0,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Vasilije Micic,player_assists,PrizePicks,Over,6.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Vasilije Micic,player_assists,PrizePicks,Under,6.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Nick Richards,player_points,PrizePicks,Over,7.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Nick Richards,player_points,PrizePicks,Under,7.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Jalen Smith,player_points,PrizePicks,Over,7.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Jalen Smith,player_points,PrizePicks,Under,7.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Julian Phillips,player_points,PrizePicks,Over,7.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Julian Phillips,player_points,PrizePicks,Under,7.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Tidjane Salaun,player_points,PrizePicks,Over,8.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Tidjane Salaun,player_points,PrizePicks,Under,8.5,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Coby White,player_points,PrizePicks,Over,20.0,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Coby White,player_points,PrizePicks,Under,20.0,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
Josh Green,player_points,PrizePicks,Over,10.0,-137,Charlotte Hornets,Chicago Bulls,95a73f31c04e5efe67d63edd3b712ea4,2024-12-31T00:10:00Z
