player,market,bookmaker,side,line,price,home_team,away_team,game_id,commence_time
Darius Garland,player_assists,Underdog,Over,6.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Darius Garland,player_assists,Underdog,Under,6.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Giannis Antetokounmpo,player_points,Underdog,Over,29.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Giannis Antetokounmpo,player_points,Underdog,Under,29.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Donovan Mitchell,player_points,Underdog,Over,26.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Donovan Mitchell,player_points,Underdog,Under,26.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Darius Garland,player_points,Underdog,Over,18.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Darius Garland,player_points,Underdog,Under,18.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Evan Mobley,player_points,Underdog,Over,15.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Evan Mobley,player_points,Underdog,Under,15.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Darius Garland,player_assists,PrizePicks,Over,6.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Darius Garland,player_assists,PrizePicks,Under,6.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Donovan Mitchell,player_points,PrizePicks,Over,26.0,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Donovan Mitchell,player_points,PrizePicks,Under,26.0,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Giannis Antetokounmpo,player_points,PrizePicks,Over,29.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Giannis Antetokounmpo,player_points,PrizePicks,Under,29.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Darius Garland,player_points,PrizePicks,Over,18.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Darius Garland,player_points,PrizePicks,Under,18.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Evan Mobley,player_points,PrizePicks,Over,15.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Evan Mobley,player_points,PrizePicks,Under,15.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Evan Mobley,player_rebounds,PrizePicks,Over,8.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Evan Mobley,player_rebounds,PrizePicks,Under,8.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Jarrett Allen,player_rebounds,PrizePicks,Over,11.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Jarrett Allen,player_rebounds,PrizePicks,Under,11.5,-137,Cleveland Cavaliers,Milwaukee Bucks,a8a342f91ff1a2a962cd0208f6d134ae,2024-11-05T00:00:00Z
Carlton Carrington,player_assists,Underdog,Over,5.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Carlton Carrington,player_assists,Underdog,Under,5.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Stephen Curry,player_points,Underdog,Over,25.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Stephen Curry,player_points,Underdog,Under,25.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Alex Sarr,player_points,Underdog,Over,10.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Alex Sarr,player_points,Underdog,Under,10.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Jordan Poole,player_points,Underdog,Over,22.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Jordan Poole,player_points,Underdog,Under,22.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Corey Kispert,player_points,Underdog,Over,16.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Corey Kispert,player_points,Underdog,Under,16.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Carlton Carrington,player_points,Underdog,Over,10.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Carlton Carrington,player_points,Underdog,Under,10.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Bilal Coulibaly,player_points,Underdog,Over,15.0,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Bilal Coulibaly,player_points,Underdog,Under,15.0,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Trayce Jackson-Davis,player_points,Underdog,Over,6.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Trayce Jackson-Davis,player_points,Underdog,Under,6.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Kyshawn George,player_points,Underdog,Over,9.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Kyshawn George,player_points,Underdog,Under,9.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Andrew Wiggins,player_rebounds,Underdog,Over,5.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Andrew Wiggins,player_rebounds,Underdog,Under,5.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Jonas Valanciunas,player_rebounds,Underdog,Over,8.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Jonas Valanciunas,player_rebounds,Underdog,Under,8.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Bilal Coulibaly,player_rebounds,Underdog,Over,5.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Bilal Coulibaly,player_rebounds,Underdog,Under,5.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Kyshawn George,player_rebounds,Underdog,Over,4.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Kyshawn George,player_rebounds,Underdog,Under,4.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Carlton Carrington,player_assists,PrizePicks,Over,5.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Carlton Carrington,player_assists,PrizePicks,Under,5.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Jordan Poole,player_assists,PrizePicks,Over,6.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
Jordan Poole,player_assists,PrizePicks,Under,6.5,-137,Washington Wizards,Golden State Warriors,6e5283e3561335f5b8aaa8ac235a3649,2024-11-05T00:15:00Z
